Sample,X,Y,Z
88,1.0144,-0.2795,0.0356
89,0.9587,-0.3135,-0.0005
90,0.9888,-0.3044,0.0593
91,1.0024,-0.2261,0.0347
92,0.9568,-0.3333,-0.0398
93,1.0190,-0.3047,0.1072
94,0.9656,-0.3704,-0.0210
95,0.9556,-0.4194,0.0334
96,1.0378,-0.1941,0.0261
97,0.9604,-0.4771,0.0823
98,0.9790,-0.5132,-0.0251
99,0.9551,-0.3169,0.0745
100,1.1082,-0.2639,0.0579
101,0.8445,-0.7981,-0.0510
102,1.0151,-0.2788,0.0767
103,1.0591,-0.2439,0.0811
104,0.8875,-0.8157,-0.0642
105,1.0229,-0.4106,0.0876
106,0.9851,-0.2766,0.0527
107,1.0356,-0.5737,0.0010
108,0.8972,-0.6790,-0.0037
109,1.0239,-0.2847,0.0757
110,1.0330,-0.5295,0.0388
111,0.8894,-0.5872,0.0056
112,1.0288,-0.3745,0.0034
113,1.0308,-0.5640,0.1060
114,0.9138,-0.4456,-0.0349
115,0.9695,-0.6350,0.0059
116,1.1431,-0.2048,0.1587
117,0.8210,-0.6008,-0.0779
118,1.0161,-0.6743,0.0493
119,1.0457,-0.3215,0.0632
120,0.9333,-0.4084,0.0430
121,1.0200,-0.6558,0.0295
122,0.9519,-0.4912,0.0105
123,1.0210,-0.2715,0.1343
124,0.9497,-0.7407,-0.0349
125,1.0054,-0.4067,0.0737
126,1.0015,-0.2856,0.0532
127,0.9849,-0.7310,-0.0176
128,0.9741,-0.3579,0.1272
129,0.9460,-0.3655,-0.0205
130,1.0952,-0.6968,0.0571
131,0.8787,-0.3547,0.0508
132,0.9985,-0.4419,0.0349
133,1.1218,-0.5823,0.0811
134,0.8228,-0.5669,-0.0457
135,0.9946,-0.5356,0.1531
136,1.0874,-0.3354,-0.0430
137,0.9741,-0.7612,0.1074
138,0.8923,-0.6907,-0.0281
139,1.0369,-0.4944,0.0981
140,1.0847,-0.2295,0.0847
141,0.8953,-0.9983,-0.0320
142,0.9597,-0.6672,0.0171
143,1.0632,-0.2629,0.0969
144,1.0193,-0.4155,0.0645
145,0.8774,-0.9458,-0.0730
146,1.0369,-0.6252,0.0435
147,1.0278,-0.2061,0.1416
148,0.9949,-0.6838,-0.0100
149,0.8882,-1.1157,-0.0005
150,1.0151,-0.2183,0.1096
151,1.0151,-0.4233,0.0466
152,0.9314,-1.0911,0.0176
153,0.9021,-0.6428,0.0002
154,1.0952,-0.2349,0.0938
155,0.9666,-0.9006,0.0005
156,0.8560,-0.8599,-0.0005
157,1.0710,-0.3411,0.1345
158,1.0020,-0.7749,0.0083
159,0.9497,-0.8374,0.0205
160,0.9353,-0.6448,0.1050
161,1.0474,-0.4644,-0.0342
162,1.0203,-0.8274,0.1230
163,0.8523,-0.8206,-0.0308
164,1.0554,-0.4885,0.1038
165,1.0945,-0.5042,0.0613
166,0.7876,-1.2163,-0.1550
167,1.0310,-0.2537,0.2195
168,1.1089,-0.4487,0.0571
169,0.8052,-1.2466,-0.0403
170,1.0369,-0.3235,0.0166
171,1.0483,-0.4988,0.1821
172,0.9204,-0.9878,-0.0908
173,0.9458,-0.5767,0.0476
174,1.1257,-0.4011,0.1123
175,0.8689,-0.9758,0.0090
176,1.0142,-0.3550,0.0518
177,1.0806,-0.4375,0.1226
178,0.8523,-1.1956,-0.1743
179,1.0798,-0.2283,0.2029
180,1.0095,-0.3616,0.0886
181,0.8452,-1.1763,-0.1418
182,1.1003,-0.2188,0.1704
183,1.0679,-0.3696,0.0293
184,0.9001,-1.1145,-0.0688
185,1.0259,-0.3979,0.0317
186,1.0845,-0.2905,0.1877
187,0.9546,-0.8140,-0.0479
188,0.9880,-0.6790,0.0679
189,1.0212,-0.3713,0.0977
190,0.9939,-0.5735,-0.0020
191,0.9988,-0.7209,0.0449
192,0.9917,-0.6108,0.0815
193,1.0288,-0.3911,0.1289
194,1.0027,-0.6155,0.0608
195,1.0034,-0.6636,0.0588
196,0.9741,-0.6245,-0.0376
197,0.9412,-0.5432,0.1091
198,1.0232,-0.3171,0.1260
199,0.9167,-0.7903,-0.1333
200,0.9666,-0.7844,0.0303
201,0.9888,-0.3315,0.0916
202,1.0085,-0.6399,0.0300
203,0.9412,-0.7903,-0.0471
204,0.9185,-0.5806,-0.0349
205,1.1072,-0.3752,0.0710
206,0.8940,-0.7114,-0.0435
207,0.9158,-0.7424,0.0066
208,1.0718,-0.5444,0.0625
209,0.9441,-0.5247,-0.0586
210,1.0171,-0.7085,0.1125
211,0.9719,-0.7913,0.0930
212,0.9539,-0.7590,0.0269
213,1.1421,-0.2976,0.0967
214,1.0083,-0.6987,0.1006
215,0.8994,-1.0942,-0.0964
216,1.1099,-0.4819,0.0876
217,1.0195,-0.4233,0.0171
218,0.8706,-0.8794,0.0000
219,1.0505,-0.7092,0.0454
220,1.0183,-0.6174,0.0798
221,1.0339,-0.3772,0.0935
222,0.9399,-0.8149,0.0874
223,0.9456,-0.7131,0.0100
224,1.0239,-0.2700,0.0522
225,1.0769,-0.6050,0.0979
226,0.7476,-0.8569,-0.1189
227,1.2185,-0.2004,0.2161
228,0.8992,-0.5696,-0.0552
229,0.8357,-0.7278,-0.2129
230,1.1802,-0.0166,0.4006
231,0.8989,-0.6714,-0.0259
232,0.7712,-0.6848,-0.0781
233,1.1997,0.0303,0.1348
234,0.9614,-0.5913,-0.0093
235,0.8286,-0.7642,0.0303
236,1.0847,0.1001,0.1084
237,0.9988,-0.3127,-0.0029
238,0.8921,-0.4275,0.1938
239,0.8943,-0.4998,-0.0344
240,1.1150,-0.2317,0.1040
241,0.9958,-0.0793,-0.0269
242,0.8188,-0.6382,0.0044
243,1.1199,-0.1472,-0.0105
244,0.9927,-0.1101,0.1084
245,0.9106,-0.4106,0.0027
246,0.9678,-0.5210,-0.0085
247,1.0261,0.0107,0.0974
248,1.0896,-0.0928,0.0237
249,0.8826,-0.8167,0.0391
250,0.9839,0.0398,-0.1121
251,1.0464,-0.0659,0.2065
252,0.9392,-0.6064,-0.1528
253,0.9783,-0.5061,0.0327
254,1.1707,0.2815,0.1755
255,0.8875,-0.3821,-0.0583
256,0.8569,-0.9370,-0.0608
257,1.1824,0.6196,0.2068
258,0.8396,-0.4084,-0.0156
259,0.8608,-1.0093,-0.1602
260,1.1519,0.6355,0.2832
261,0.9624,-0.3140,0.0549
262,0.8416,-0.9512,-0.1772
263,1.0652,0.4839,0.2195
264,0.9956,-0.3423,0.0315
265,0.8745,-0.7788,-0.1028
266,0.9731,0.2747,0.2576
267,1.0981,-0.2573,-0.0615
268,0.8269,-0.6184,-0.1360
269,1.0474,-0.0181,0.1392
270,1.0640,-0.1047,-0.0527
271,0.8530,-0.5522,-0.1179
272,1.1365,-0.0706,0.1306
273,1.0046,-0.2512,-0.0701
274,0.9722,-0.4985,-0.1230
275,1.1011,-0.1326,0.0955
276,1.0242,-0.0850,0.0400
277,1.0671,-0.2969,-0.0562
278,0.9302,-0.4292,-0.0303
279,1.0952,0.0159,0.0549
280,0.9890,-0.1641,-0.0078
281,1.0232,-0.3162,0.0156
282,0.9243,-0.2490,-0.0686
283,1.0122,-0.0710,0.0493
284,1.0923,0.1951,0.2891
285,0.8279,-0.7004,-0.0967
286,0.9683,-0.2153,0.0002
287,1.0505,0.3892,0.1816
288,0.8484,-0.7083,-0.0410
289,1.0339,-0.1868,-0.0054
290,1.0347,0.4998,0.1348
291,0.9441,-0.3416,-0.1155
292,0.9041,-0.4690,-0.0156
293,1.0505,0.5093,0.1973
294,0.9233,-0.0205,0.0261
295,0.9343,-0.3088,-0.1118
296,0.9634,0.4189,-0.0244
297,1.0623,0.3228,0.1238
298,0.9175,-0.4253,-0.0989
299,0.9099,0.1348,0.0264
300,1.1667,0.5005,0.0513
301,0.9421,-0.2678,-0.1877
302,0.9741,-0.0581,-0.0005
303,1.2163,0.6091,0.1226
304,0.8931,-0.3022,-0.2595
305,0.9285,-0.1497,0.0876
306,1.1831,0.6755,0.1826
307,0.8347,-0.2490,-0.0662
308,1.0261,-0.0088,0.0251
309,1.1372,0.5076,0.1204
310,0.9285,-0.1021,-0.2429
311,1.0359,0.0532,-0.0596
312,1.0034,0.3508,-0.0269
313,0.8933,0.0969,-0.1489
314,1.0388,0.1128,-0.0002
315,0.9905,0.2588,0.0178
316,0.8882,0.1350,-0.1277
317,1.0132,0.0977,0.0486
318,0.9692,0.2112,0.0635
319,0.8298,-0.0479,0.0007
320,1.0659,0.3074,0.1152
321,0.8669,0.1309,-0.0454
322,0.8997,-0.1819,0.0166
323,1.1499,0.3867,0.0669
324,0.8032,-0.0369,-0.1060
325,0.8992,-0.0400,0.1211
326,1.0789,0.4683,0.0759
327,0.9014,-0.1577,-0.0461
328,1.0981,0.1013,0.0679
329,0.9597,0.0811,-0.0564
330,0.9470,-0.1592,0.0693
331,1.0564,0.1782,0.0896
332,0.9031,-0.1753,0.0171
333,1.0718,0.1421,0.0989
334,1.0444,0.1736,-0.0266
335,0.8696,-0.6294,-0.1389
336,1.0698,0.2332,0.0229
337,0.9656,0.3267,0.1052
338,0.9099,-0.5208,-0.1084
339,1.0564,0.0942,0.0742
340,0.9304,0.1973,0.0037
341,0.9351,-0.2754,-0.0745
342,1.1411,0.1296,0.0532
343,0.8669,-0.0742,0.0444
344,0.9988,-0.0396,0.0210
345,1.0408,0.3628,0.0979
346,0.8308,-0.1807,0.0447
347,1.0632,-0.0642,-0.0356
348,1.0007,0.0518,-0.0383
349,0.9468,0.0945,0.0591
350,1.0181,0.1382,0.2527
351,0.9324,-0.1182,-0.0029
352,0.9663,0.1306,0.0344
353,1.0493,0.2388,0.0100
354,0.8638,-0.4282,-0.0461
355,1.0073,0.2285,0.0779
356,1.0740,0.4546,0.0205
357,0.8669,-0.2957,0.0144
358,1.0349,-0.0840,0.0454
359,1.0317,0.2537,-0.0093
360,0.9526,-0.1519,-0.1680
361,0.9741,-0.1343,-0.0007
362,1.0837,0.1040,0.1477
363,0.9507,-0.0488,-0.0527
364,0.9910,-0.0481,-0.0767
365,1.0444,0.0879,0.0891
366,0.9712,-0.1089,-0.0935
367,0.9988,-0.1191,-0.1646
368,1.0908,0.1631,-0.0366
369,0.8950,0.0227,0.1069
370,0.9233,-0.1978,0.0708
371,1.0884,0.1409,0.1138
372,0.9509,0.0645,0.0181
373,0.8433,-0.3074,-0.0081
374,1.1042,0.1008,0.0615
375,0.8970,0.0891,0.0461
376,0.8911,-0.2537,0.0061
377,1.0691,0.1045,0.1482
378,0.8862,0.0022,0.0173
379,0.9233,-0.0903,0.0911
380,1.0981,0.3086,0.0452
381,0.7986,-0.3762,-0.1304
382,1.1677,0.2280,0.0940
383,0.9507,0.2163,0.1113
384,0.8406,-0.3154,-0.1086
385,1.1567,0.3018,0.0471
386,0.9988,0.0637,-0.0425
387,0.9851,-0.0925,0.0081
388,1.0825,0.1184,0.0952
389,0.9988,0.1821,-0.0452
390,1.0347,-0.0181,0.0979
391,0.9849,0.0090,0.0005
392,1.1375,0.0271,0.0361
393,1.0161,0.1013,0.0078
394,0.9636,0.0005,-0.1021
395,1.0164,-0.0537,0.1084
396,1.0435,0.2695,0.0273
397,0.9431,-0.1174,-0.0237
398,0.9800,-0.0835,0.1052
399,1.1167,0.3572,0.1055
400,0.8406,-0.1965,-0.1340
401,1.0640,-0.0356,0.1174
402,0.9919,0.4302,0.0823
403,0.8130,-0.4402,-0.1060
404,1.1775,0.3264,0.0654
405,0.9077,0.2566,0.0476
406,0.8335,-0.5044,-0.1711
407,1.1284,0.3806,0.0989
408,0.8650,0.0596,-0.0466
409,0.9761,-0.2520,-0.0781
410,1.1550,0.4517,0.1458
411,0.7163,-0.3071,-0.0869
412,1.0991,0.1121,0.0645
413,1.0886,0.2588,0.1018
414,0.8796,-0.4006,-0.0779
415,1.0894,0.2454,0.1768
416,0.9500,0.1240,-0.0413
417,0.9487,-0.2759,0.0217
418,1.0828,0.1084,0.0566
419,1.0081,-0.0750,0.0439
420,1.0034,-0.0039,-0.1216
421,0.9341,-0.1130,0.0776
422,1.0493,0.0435,0.1243
423,0.9595,-0.0518,-0.0452
424,1.0288,-0.0708,-0.0276
425,0.9692,-0.1189,-0.0391
426,0.9241,0.0449,-0.0347
427,0.9929,-0.0046,0.0054
428,0.9370,-0.1848,-0.0789
429,0.9478,0.1438,0.1477
430,0.9832,0.0464,0.0862
431,0.8716,-0.2888,-0.0281
432,1.0190,0.0498,0.0889
433,0.9907,0.1707,-0.0146
434,0.9333,-0.2805,-0.0308
435,0.9741,0.0852,0.0571
436,1.0515,0.2600,0.0999
437,0.9683,-0.3276,0.0430
438,1.0093,-0.0913,0.0593
439,1.0996,0.4226,0.1233
440,0.9509,-0.1768,-0.1902
441,1.0337,-0.2202,-0.1162
442,1.2390,0.3071,0.1997
443,0.8970,-0.0625,-0.1116
444,1.0708,-0.2285,-0.1008
445,1.0779,0.2778,0.1487
446,0.8950,0.0969,-0.0159
447,1.1707,-0.0828,0.0103
448,1.0540,0.0972,-0.0291
449,0.8901,0.1792,-0.0034
450,1.1169,0.0403,0.0605
451,1.0017,-0.0103,-0.0920
452,0.8081,0.0007,0.0715
453,1.1296,0.2261,0.0964
454,0.9277,-0.0203,0.0281
455,0.8132,-0.2031,-0.0439
456,1.1951,0.5481,0.2175
457,0.8748,-0.1494,-0.0505
458,0.7661,-0.3999,-0.0420
459,1.1919,0.7605,0.2788
460,0.7800,-0.1204,-0.0662
461,0.9158,-0.3420,-0.0627
462,1.1929,0.6150,0.1626
463,0.7146,-0.3264,-0.1602
464,1.0369,-0.0930,0.0415
465,1.0347,0.2791,0.0957
466,0.7488,-0.2292,-0.0784
467,1.2114,0.4021,0.0469
468,0.9634,-0.2742,-0.0969
469,0.9226,-0.1973,-0.1655
470,1.1548,0.3491,0.1992
471,0.8931,-0.3188,-0.1104
472,1.0994,0.2107,0.0417
473,1.0308,-0.0466,0.0308
474,1.0298,-0.2585,-0.1252
475,1.1042,0.1177,0.1140
476,0.9070,-0.1125,-0.0742
477,1.1362,0.0571,0.0593
478,0.8972,-0.4375,-0.1438
479,1.0300,0.1235,0.2673
480,1.1714,0.5427,0.2241
481,0.6458,-1.0520,-0.2700
482,1.2876,0.3767,0.1589
483,0.9314,0.4121,0.1956
484,0.8093,-0.9133,-0.2056
485,1.1218,0.2622,0.2112
486,0.8669,0.5269,-0.0227
487,0.7993,-0.5918,-0.1311
488,1.1313,0.1282,0.1409
489,0.9382,0.2627,0.0688
490,0.9243,-0.4197,-0.0420
491,0.9763,0.1121,0.0491
492,0.9734,0.5073,0.1729
493,0.9497,-0.2246,-0.0574
494,1.0923,-0.1206,-0.1113
495,0.9185,0.3699,0.0288
496,1.1108,0.2510,0.0208
497,0.9448,-0.1958,0.0566
498,0.8345,-0.0164,-0.1140
499,1.3091,0.7185,0.2056
500,0.9536,-0.0854,-0.1538
501,0.8726,-0.4019,-0.1050
502,1.2329,0.7859,0.1277
503,0.8599,-0.1284,-0.0476
504,1.0425,0.0784,0.0574
505,1.0542,0.5447,0.0562
506,0.8787,-0.2756,-0.1860
507,1.2146,0.4517,0.1101
508,0.8740,0.2634,0.0359
509,0.9607,-0.2051,-0.0657
510,0.9995,0.5457,0.2256
511,0.8560,0.1892,0.0015
512,1.0583,-0.0291,-0.0901
513,1.0427,0.3701,0.0193
514,0.8855,0.1909,-0.0071
515,0.9871,0.0510,0.1094
516,0.9380,0.4685,0.1372
517,0.8989,0.1533,0.1597
518,0.9753,0.3088,-0.0938
519,0.9517,0.1633,-0.0479
520,1.0369,0.3120,-0.0098
521,1.0378,0.3335,0.0637
522,0.9558,0.2727,-0.0977
523,1.0112,0.2678,0.0540
524,0.9409,0.3503,0.0386
525,1.0630,0.4326,0.0249
526,1.0161,0.1411,-0.1443
527,1.0603,0.5610,-0.1267
528,1.0425,0.4890,0.1433
529,0.9626,-0.0667,-0.1646
530,1.1238,0.7661,0.0156
531,1.0828,0.6157,-0.0225
532,0.9470,-0.0994,-0.0986
533,1.0217,0.6421,0.0857
534,1.0808,0.6235,0.0063
535,0.9207,0.1091,-0.0742
536,0.9556,0.5144,0.0391
537,1.0281,0.3850,0.0999
538,1.0503,0.5828,-0.1094
539,0.9236,0.1860,0.0530
540,1.0259,0.5398,0.0464
541,0.8892,0.3982,-0.0051
542,1.0024,0.0981,0.0405
543,0.9812,0.7065,0.0654
544,0.9382,0.2991,0.1238
545,0.9568,0.3672,-0.0845
546,0.9939,0.4976,0.1511
547,0.9709,0.5854,-0.0583
548,0.9353,0.2700,0.0405
549,0.9419,0.5105,0.0371
550,0.9146,0.4138,0.0310
551,1.0552,0.6716,0.0481
552,0.8608,0.4675,-0.0059
553,0.9292,0.3601,-0.0671
554,1.0601,0.7615,0.1431
555,0.9214,0.4822,0.0393
556,0.9429,0.1091,-0.0886
557,1.1033,0.8032,0.0974
558,0.9783,0.7124,0.0603
559,0.9604,0.1318,-0.1340
560,1.0286,0.6460,0.1123
561,1.0503,0.8269,0.0376
562,1.0317,0.2283,-0.0569
563,0.9673,0.3689,-0.0227
564,1.0105,0.9829,0.0505
565,1.0505,0.6377,-0.1133
566,1.0552,0.2998,-0.1094
567,0.9705,0.7349,-0.0833
568,1.0142,0.8074,0.0659
569,0.9666,0.6470,-0.0239
570,1.0125,0.6196,-0.0393
571,1.0750,0.7368,-0.0469
572,0.9351,0.5710,-0.1533
573,0.9236,0.8354,0.1658
574,1.0659,0.7976,0.0142
575,1.0454,0.5564,-0.0400
576,0.9871,0.7134,-0.0769
577,1.0081,0.8013,-0.0032
578,0.9517,0.6101,0.2690
579,0.9197,0.7876,-0.0942
580,1.0581,0.7312,-0.0828
581,1.0681,0.6138,-0.0247
582,0.9919,0.6421,0.0742
583,0.8445,0.7397,0.2939
584,0.9333,0.9546,-0.0310
585,1.0220,0.6863,-0.0366
586,1.0818,0.4692,0.0366
587,0.8921,0.6921,-0.1140
588,1.0154,0.9019,0.2312
589,1.0874,0.9373,0.0374
590,0.7644,0.2681,-0.0188
591,1.1140,0.7651,0.0759
592,1.0991,1.0388,0.0537
593,0.9097,0.3640,-0.1316
594,0.9695,0.3989,0.0398
595,0.9744,1.2583,-0.0059
596,1.0876,0.7368,-0.0068
597,0.9341,-0.0405,-0.1611
598,0.9058,0.9148,0.0161
599,1.1404,1.0396,-0.0159
600,1.0183,0.3293,-0.0591
601,0.8657,0.6121,0.0300
602,1.0493,0.6580,0.0100
603,1.1794,0.8667,-0.1880
604,0.9578,0.3350,0.0403
605,0.9246,0.3857,0.0056
606,0.9480,1.0972,0.2336
607,1.0193,0.9585,0.0359
608,1.1013,0.0513,0.0112
609,0.9233,0.3279,-0.3938
610,1.0103,1.1023,0.1069
611,1.1919,0.9089,0.1565
612,0.7302,-0.2371,-0.0105
613,1.0112,1.0779,0.2388
614,1.0171,0.9070,0.2300
615,0.8042,0.0266,-0.2190
616,1.1294,0.6902,-0.1045
617,1.1218,0.7856,-0.1221
618,0.8599,0.4062,-0.0420
619,1.0200,0.7947,0.2593
620,0.8220,0.3411,0.0383
621,1.0251,0.4973,-0.1033
622,1.0339,0.7153,0.0940
623,0.9253,0.5974,-0.1204
624,0.9500,0.3901,-0.1138
625,1.1216,0.7087,-0.0513
626,0.9009,0.4714,0.1050
627,0.9604,0.4500,-0.0242
628,1.0327,0.5457,0.0764
629,1.0073,0.7361,-0.1550
630,1.0271,0.4331,0.0027
631,1.0095,0.3511,-0.0239
632,0.9712,0.8279,0.1296
633,0.9792,0.7192,0.0068
634,0.9780,0.2302,-0.1011
635,0.9666,0.7573,0.0994
636,1.0798,0.7964,0.0505
637,0.9695,0.3892,-0.0908
638,0.9985,0.6233,-0.1272
639,1.0320,0.6733,0.1560
640,0.9634,0.6335,0.0469
641,0.9358,0.5845,0.0977
642,0.9900,0.6821,-0.0540
643,0.9236,0.6343,-0.0188
644,1.0522,0.7898,-0.0303
645,1.0027,0.7427,-0.1299
646,0.9968,0.5864,-0.1152
647,0.9741,0.7439,-0.0344
648,0.9937,0.7627,0.1252
649,0.9714,0.6265,-0.0129
650,0.9946,0.5105,-0.0459
651,0.9731,0.7009,0.0928
652,0.9927,0.6609,-0.0247
653,0.9783,0.4055,0.0298
654,0.9636,0.7080,0.0879
655,0.9539,0.7183,0.1602
656,1.0408,0.4507,-0.0190
657,0.9194,0.5544,-0.0979
658,1.0427,0.8003,-0.0020
659,1.0505,0.4380,-0.0659
660,0.9626,0.5249,-0.0562
661,0.9929,0.7856,-0.0291
662,1.0405,0.5193,0.0437
663,0.9458,0.4763,-0.1182
664,0.9441,0.3745,-0.0176
665,1.0864,0.7498,0.0376
666,0.8904,0.4634,0.0828
667,0.9761,0.2791,-0.0220
668,1.0093,0.5168,0.1240
669,0.9070,0.4966,0.0735
670,0.9614,0.3167,0.0481
671,1.0671,0.5210,0.0366
672,0.9656,0.2739,-0.0085
673,0.9167,0.2524,0.0134
674,1.0679,0.6560,0.0627
675,0.9409,0.1926,-0.0549
676,1.0027,0.2944,-0.0623
677,0.9790,0.5183,0.0222
678,1.0093,0.2864,-0.1047
679,1.0103,0.3135,0.0076
680,0.9929,0.4878,-0.0449
681,0.9753,0.3022,-0.0208
682,1.0437,0.4060,-0.0090
683,0.9692,0.3933,0.0242
684,1.0132,0.3845,-0.0154
685,1.0386,0.3098,-0.0464
686,0.9829,0.4265,0.0469
687,1.0239,0.5115,0.0466
688,0.9976,0.0813,-0.1143
689,1.0474,0.4421,0.0479
690,0.9519,0.4204,0.0771
691,1.0134,0.1370,0.0042
692,0.9556,0.3181,0.0718
693,0.9890,0.4309,0.1399
694,0.9666,0.1711,0.0327
695,0.9497,0.0779,0.0088
696,1.0115,0.5347,0.1321
697,0.9470,0.1919,-0.0085
698,0.9705,0.0208,-0.0608
699,0.9656,0.3833,0.0361
700,1.0105,0.2795,0.0474
701,0.9539,-0.0588,-0.1055
702,0.9675,0.2544,-0.0115
703,1.0437,0.3599,0.0466
704,0.9087,-0.0840,-0.0842
705,0.9841,0.2405,0.0073
706,1.0437,0.2925,0.0034
707,0.9333,-0.0808,-0.1006
708,1.0151,0.3220,0.0337
709,1.0005,0.1492,0.0125
710,0.9712,-0.0161,-0.0562
711,1.0083,0.2256,0.1382
712,1.0063,0.0732,-0.0071
713,0.9880,0.0154,0.0305
714,1.0007,0.1909,0.0645
715,0.9988,0.0781,0.0085
716,0.9946,0.0981,0.0063
717,0.9871,0.0791,0.0383
718,0.9722,0.0627,0.0203
719,0.9907,0.1489,0.0427
720,0.9919,-0.0007,0.0125
721,0.9568,0.1440,0.0503
722,0.9995,0.0486,0.0225
723,0.9910,-0.0525,-0.0232
724,0.9370,0.1648,0.0742
725,1.0073,0.0339,-0.0217
726,0.9734,-0.0862,-0.0356
727,0.9849,0.1482,0.0168
728,0.9888,-0.0027,0.0073
729,0.9692,-0.0593,-0.0327
730,1.0073,0.1482,0.0303
731,1.0007,0.0083,0.0046
732,0.9771,-0.0425,0.0107
733,1.0154,0.0449,0.0461
734,0.9971,0.0457,0.0117
735,0.9822,-0.0112,0.0112
736,1.0127,0.0603,0.0305
737,0.9966,0.0083,0.0491
738,1.0093,0.0005,0.0396
739,0.9968,0.0601,0.0295
740,0.9910,-0.0156,0.0247
741,0.9773,0.0076,0.0381
742,0.9919,0.0464,0.0205
743,0.9624,-0.0293,0.0283
744,0.9819,0.0295,0.0103
745,0.9722,-0.0017,0.0359
746,0.9597,-0.0112,0.0095
747,0.9978,0.0361,-0.0020
748,0.9480,-0.0671,-0.0042
749,0.9939,0.0298,0.0176
750,0.9790,0.0291,0.0166
751,0.9578,-0.0686,-0.0125
752,0.9946,0.0408,0.0437
753,0.9792,0.0002,0.0029
754,0.9783,-0.0605,0.0237
755,1.0034,0.0476,0.0244
756,0.9783,-0.0437,0.0134
757,0.9946,-0.0200,0.0227
758,1.0154,0.0347,0.0190
759,0.9783,-0.0640,0.0164
760,1.0085,-0.0137,0.0225
761,1.0027,0.0229,0.0378
762,1.0024,-0.0371,0.0076
763,1.0115,-0.0107,0.0474
764,0.9868,-0.0229,0.0193
765,1.0103,-0.0227,0.0317
766,0.9939,0.0059,0.0212
767,0.9910,-0.0281,0.0173
768,0.9917,-0.0229,0.0154
769,0.9917,-0.0027,0.0073
770,0.9841,-0.0286,0.0117
771,0.9810,-0.0396,-0.0051
772,0.9868,-0.0093,0.0291
773,0.9695,-0.0293,0.0024
774,0.9910,-0.0369,0.0242
775,0.9656,-0.0225,0.0105
776,0.9839,-0.0330,0.0107
777,0.9753,-0.0083,0.0149
778,0.9695,-0.0486,0.0049
779,0.9812,-0.0288,0.0293
780,0.9685,-0.0342,0.0161
781,0.9900,-0.0332,0.0320
782,0.9829,-0.0378,0.0251
783,0.9751,-0.0505,0.0254
