Sample,X,Y,Z
195,0.8503,-0.0771,-0.0361
196,0.8494,-0.0603,-0.2549
197,1.1755,0.0876,-0.8901
198,1.1763,-0.0920,-0.8557
199,0.8074,-0.0354,-0.1023
200,0.8628,0.0671,0.0083
201,1.0610,-0.1355,-0.8694
202,1.1919,-0.0496,-1.1545
203,0.8591,0.1655,-0.0872
204,0.7078,-0.0713,0.2156
205,0.9937,-0.1602,-0.9436
206,1.1501,-0.0234,-1.1890
207,0.9468,0.1216,-0.2297
208,0.7947,0.0378,0.2939
209,0.9285,-0.2805,-0.8970
210,1.1001,-0.0886,-1.1458
211,1.1763,0.5100,-0.3923
212,0.6733,-0.2944,0.3042
213,1.0388,-0.1760,-0.7935
214,1.0259,0.0959,-1.1321
215,1.0249,0.3044,-0.3586
216,0.7312,-0.2708,0.4189
217,1.0564,-0.1775,-1.0347
218,1.0173,0.1675,-0.8394
219,0.8745,0.1804,-0.2168
220,0.8599,-0.3682,-0.0220
221,1.1873,-0.0173,-1.0161
222,0.9722,0.1125,-0.6340
223,0.7175,0.0078,-0.0945
224,0.9490,-0.1394,-0.3081
225,1.1685,-0.0117,-0.8430
226,0.9187,-0.0063,-0.4636
227,0.8367,-0.0911,0.1833
228,1.1079,-0.0525,-0.6477
229,1.0034,0.0508,-0.7317
230,0.8259,0.0066,-0.0825
231,1.0513,-0.0554,-0.2883
232,1.1863,-0.0239,-0.9185
233,0.8464,0.0483,-0.3794
234,0.9570,0.0659,-0.0510
235,1.0815,-0.0056,-0.7493
236,0.9705,-0.0166,-0.6411
237,0.9312,0.1379,-0.0471
238,1.0994,-0.0117,-0.3965
239,1.1382,-0.0330,-0.8704
240,0.8989,-0.0503,-0.3088
241,1.0181,0.0317,-0.2434
242,1.0291,0.0969,-0.8022
243,0.7134,-0.1899,-0.5007
244,0.9897,0.2253,-0.1736
245,1.0886,0.1001,-0.7354
246,0.7534,-0.3569,-0.6379
247,1.0796,0.4695,-0.2273
248,0.9187,-0.0945,-0.4546
249,0.9001,-0.2190,-0.8159
250,1.0825,0.2664,-0.0950
251,1.0066,-0.2112,-0.6011
252,0.8816,0.0593,-0.6421
253,1.0220,-0.0066,-0.0879
254,1.0386,-0.2661,-0.6160
255,0.9546,0.3015,-0.6731
256,0.9507,-0.2263,0.1245
257,0.9524,-0.0718,-0.4468
258,1.0151,0.2302,-0.7961
259,0.9136,-0.2153,0.2495
260,0.9070,0.3271,-0.0527
261,0.8894,-0.2126,-0.8345
262,1.1655,-0.0400,0.1023
263,0.9360,0.2312,-0.1960
264,0.8530,-0.3071,-0.4426
265,1.2605,0.3396,0.2273
266,0.7651,-0.2183,-0.3088
267,1.1089,-0.0381,-0.1790
268,1.0671,0.3950,0.3752
269,0.8669,-0.3127,-0.2976
270,1.1392,-0.0400,-0.3157
271,1.0757,0.3738,0.2739
272,0.7781,-0.2302,-0.2874
273,1.1345,-0.0405,-0.1118
274,1.1362,0.4714,0.1118
275,0.5759,-0.6301,-0.5679
276,1.3540,0.5046,0.3501
277,0.9937,0.2161,0.5688
278,0.6528,-0.7495,-0.9905
279,1.0896,0.5103,0.4246
280,1.1628,0.4424,0.8875
281,0.6899,-0.6348,-0.9807
282,1.0105,0.0872,0.2400
283,1.3130,0.6028,1.0718
284,0.6365,-0.7688,-1.0718
285,1.2515,0.2996,0.3984
286,1.0769,0.1274,0.5730
287,0.5767,-0.1357,-0.7288
288,0.8826,0.0588,0.5662
289,1.2563,0.2937,0.4741
290,0.8247,-0.1714,-0.8401
291,0.6890,0.1033,0.6060
292,1.2476,0.2722,0.5181
293,0.9685,-0.1211,-0.6128
294,0.7253,-0.1455,0.4089
295,1.2729,0.1765,0.6006
296,1.1101,0.2251,-0.5659
297,0.5405,-0.4419,0.5103
298,1.3560,0.1074,0.4106
299,1.0884,0.2087,-0.2949
300,0.4646,-0.2258,0.3445
301,1.2739,0.0283,0.3843
302,1.1079,0.2815,0.0105
303,0.5447,-0.2288,0.2744
304,1.1794,-0.0349,0.2031
305,1.2014,0.4868,0.2454
306,0.7185,-0.5579,0.2749
307,1.1589,-0.1521,0.0479
308,1.0935,0.5698,0.0122
309,0.9771,-0.2654,0.6421
310,1.1636,-0.3784,0.1021
311,1.0007,0.3276,0.1394
312,1.2944,0.2827,0.4565
313,1.1401,-0.3862,0.3013
314,0.8523,-0.1169,0.1091
315,1.2983,0.5144,0.3403
316,1.2771,-0.1128,0.4519
317,0.7261,-0.2939,-0.0576
318,1.3569,0.1472,0.4214
319,1.1704,0.2708,0.2256
320,0.7957,-0.5676,0.0405
321,1.3162,0.4263,0.4529
322,0.8943,-0.2578,0.1177
323,1.0562,-0.1602,-0.0132
324,1.1860,0.5510,0.3030
325,0.7556,-0.7903,0.1941
326,1.2146,0.2424,-0.0833
327,1.1753,0.4241,0.1792
328,0.6284,-0.7163,0.1328
329,1.2419,0.1975,-0.0291
330,1.0161,0.3513,0.2974
331,0.6938,-0.5728,0.2617
332,1.2419,0.2307,-0.1260
333,0.9353,0.2021,0.2566
334,0.9087,-0.3015,0.4546
335,1.2085,0.0413,-0.0891
336,1.1089,-0.0271,0.1580
337,0.8806,-0.0659,0.5349
338,1.2524,0.1931,0.0217
339,0.8765,-0.3687,0.1143
340,0.9941,0.2207,0.3696
341,1.1287,0.1948,0.1694
342,0.8865,-0.6047,-0.1382
343,1.0486,0.4702,0.2327
344,1.1821,0.2620,0.1401
345,0.8181,-0.6956,-0.2324
346,1.0415,0.5183,0.4653
347,1.0613,0.2490,0.2468
348,0.8220,-0.5803,-0.2896
349,1.1111,0.6174,0.2629
350,0.9109,-0.0024,0.3767
351,0.7957,-0.3420,-0.2754
352,1.1990,0.5151,0.2019
353,0.8640,0.0332,0.3298
354,0.8074,-0.2805,-0.3677
355,0.9946,0.2932,0.2812
356,1.0183,-0.0120,0.3699
357,0.9663,-0.0476,-0.5657
358,0.9421,-0.0498,-0.0308
359,1.0496,0.0393,0.6863
360,0.9175,0.0322,-0.0945
361,0.8989,-0.4888,-0.0703
362,1.1833,0.5894,0.3298
363,0.9478,0.0422,0.0833
364,0.8005,-0.7600,0.1912
365,1.1462,0.5854,0.2358
366,1.1716,0.1033,-0.1333
367,0.8315,-0.3838,0.1606
368,1.0503,0.3701,0.6069
369,1.0894,-0.1733,-0.2615
370,1.1426,0.0063,-0.2795
371,0.9204,0.4167,0.4878
372,0.8601,-0.4778,0.2244
373,1.2310,0.2791,-0.4739
374,0.9197,-0.0322,0.0916
375,1.0317,-0.1299,0.1963
376,1.2297,0.0586,-0.3413
377,0.8110,-0.2141,0.0820
378,1.0779,0.0901,0.4199
379,0.9946,0.0020,-0.3645
380,0.8552,-0.1680,-0.0002
381,0.9868,0.3962,0.6284
382,0.8091,-0.2739,-0.2607
383,0.8853,-0.0869,-0.2024
384,0.9514,0.6470,0.6003
385,0.7778,-0.1782,0.1003
386,0.7097,-0.2390,-0.3345
387,0.9324,0.4761,0.4177
388,1.0271,0.0659,0.2041
389,0.8950,-0.3540,-0.5471
390,1.2329,0.3708,0.3267
391,1.0164,0.0610,0.5837
392,1.0222,-0.4084,-0.1060
393,1.1775,0.3108,0.1663
394,1.0581,0.0542,0.1499
395,0.9607,-0.0168,-0.0251
396,0.9116,-0.0713,0.1021
397,0.8171,-0.0662,-0.0234
398,1.3679,0.3735,-0.4507
399,0.7664,-0.2803,-0.1804
400,0.8469,-0.0017,0.5532
401,1.2700,0.2908,-0.0398
402,0.9187,-0.3635,-0.5962
403,1.0417,0.1313,0.4714
404,1.0942,0.3123,0.4670
405,0.9929,-0.5471,-0.5688
406,0.9421,0.0928,0.0269
407,0.9985,0.2898,0.3125
408,0.8940,-0.2471,-0.1907
409,0.9265,0.0010,-0.1479
410,0.7986,0.1477,0.4568
411,1.0454,0.0615,-0.2961
412,0.8325,-0.0942,-0.1128
413,0.8608,0.2944,0.5513
414,0.8723,-0.0461,0.1660
415,1.1509,0.0405,-0.5042
416,1.0161,0.1101,0.3379
417,0.9644,-0.0400,0.2300
418,1.1519,-0.0532,-0.3613
419,1.0464,0.1611,-0.1125
420,0.9487,-0.0935,0.4448
421,1.0874,0.2166,-0.0188
422,0.9028,-0.2974,-0.0583
423,0.9507,0.2292,0.4624
424,0.9604,0.2434,0.1675
425,0.8940,-0.2410,-0.1389
426,1.1267,0.2466,0.3665
427,0.8503,0.0544,0.4314
428,1.0444,-0.1450,-0.3616
429,0.9849,0.1292,0.2944
430,0.9226,0.1089,0.6072
431,0.9360,-0.2803,-0.0876
432,1.1802,0.1934,0.1216
433,0.8853,0.0166,0.7036
434,0.8132,-0.2461,0.3142
435,1.1482,0.2617,-0.1013
436,0.9304,0.0205,0.3826
437,0.9675,-0.0798,0.5359
438,0.9861,-0.0171,0.0591
439,1.0171,0.1689,0.2510
440,1.0159,0.0356,0.5066
441,1.1177,-0.0713,0.0828
442,1.0623,0.1294,0.2500
443,0.9839,0.0339,0.4058
444,0.9802,-0.1221,0.2771
445,0.9263,0.1309,0.1143
446,0.9646,0.1641,0.5330
447,1.0591,0.0759,0.3899
448,1.0776,-0.1768,-0.3293
449,0.9578,-0.1238,0.5593
450,1.0027,0.2332,0.3894
451,1.0046,-0.1052,-0.2166
452,0.8540,-0.0051,0.1982
453,0.8767,0.0793,1.0027
454,0.9998,0.0464,-0.0010
455,1.1069,-0.1265,-0.2480
456,0.8679,0.3379,1.0554
457,1.0298,-0.0430,0.7778
458,1.0925,-0.3274,-0.0452
459,0.8757,0.3081,0.4392
460,0.7173,0.1521,1.2729
461,1.1482,0.0637,0.5085
462,1.2625,-0.2776,0.1340
463,0.9900,0.1653,0.8289
464,0.8279,0.2021,1.2712
465,1.0093,-0.1355,0.2505
466,1.1479,-0.0945,0.3555
467,0.8765,0.3149,1.2065
468,0.8706,0.1211,1.2368
469,1.3208,-0.0283,0.0586
470,1.0759,-0.2024,0.3787
471,0.8943,0.4429,1.4304
472,0.8552,-0.0728,0.6199
473,1.3481,0.0249,0.1294
474,1.1531,0.2388,0.6785
475,0.5532,-0.2358,1.4497
476,1.0125,0.2786,0.4854
477,1.0964,-0.0872,0.5232
478,1.1404,0.2190,0.6101
479,0.6785,-0.1802,1.3552
480,1.0662,0.2432,0.8083
481,1.3035,-0.1169,0.5725
482,0.9128,0.3018,0.6570
483,0.8354,-0.3921,1.3550
484,1.3777,0.4292,1.1882
485,1.0649,-0.1130,0.1987
486,0.9409,-0.0708,0.7358
487,1.0989,0.3638,1.3132
488,1.0046,-0.2903,0.9792
489,0.8960,0.0457,0.4009
490,1.1365,0.3071,0.7546
491,0.8660,-0.0298,1.0916
492,0.9751,0.0273,0.9780
493,0.9431,-0.2332,0.5222
494,1.2437,0.2429,0.8333
495,1.0396,0.3528,1.0015
496,0.6350,-0.6682,0.7283
497,1.2263,0.4927,1.1794
498,0.9783,-0.1353,0.8181
499,0.9038,-0.2153,0.7017
500,1.0698,0.3757,1.0454
501,0.8494,-0.1887,1.1599
502,1.0330,0.0486,0.9919
503,1.1296,-0.0073,0.8093
504,0.9810,0.0801,0.7183
505,1.0454,0.5085,1.4536
506,0.8953,-0.2170,1.2449
507,1.0405,-0.3521,0.8042
508,1.1694,0.6921,0.9937
509,0.9858,0.2278,1.3638
510,0.9800,-0.1633,1.1489
511,1.1345,-0.0667,1.0134
512,0.9995,0.2830,1.0210
513,0.9204,0.0901,1.5103
514,1.0034,0.1428,1.2261
515,1.0386,-0.0874,0.7739
516,1.1042,0.1694,1.0183
517,0.8784,0.0439,1.4155
518,0.9353,-0.0872,1.0935
519,0.9753,0.0713,0.7654
520,1.0532,0.2175,1.1030
521,0.8005,-0.1428,1.2527
522,1.1042,-0.0676,0.8699
523,1.0369,0.0398,0.5457
524,1.0210,0.0854,1.0122
525,0.9077,0.0276,1.3784
526,1.0408,-0.1228,0.8699
527,0.9985,0.0398,0.8433
528,0.9380,0.0876,0.9448
529,1.0291,-0.0566,1.1541
530,1.0496,0.1321,0.8513
531,1.0847,-0.0310,0.8396
532,0.9868,-0.0747,1.0239
533,1.0688,0.0984,1.1895
534,1.0017,0.0264,0.9275
535,1.0720,-0.0034,0.9080
536,0.9822,0.0613,1.0701
537,0.9624,-0.0894,0.9614
538,1.0398,0.2075,0.7478
539,0.9263,-0.0920,0.7505
540,1.0408,0.1177,0.9041
541,0.9604,-0.0085,0.8892
542,1.0376,0.1033,0.6821
543,0.9910,-0.0349,0.7078
544,1.1177,0.2546,1.0542
545,0.8425,-0.1113,0.8210
546,1.0964,0.0408,0.7517
547,0.9578,0.2397,0.8347
548,0.9607,-0.0049,0.9382
549,1.0535,0.0601,0.7034
550,1.0591,0.0674,0.6089
551,1.0271,0.1304,0.8083
552,0.9929,0.0063,0.8513
553,0.9890,-0.0254,0.5242
554,1.0320,0.0229,0.7351
555,0.9910,0.1309,0.8298
556,0.8748,-0.2024,0.4607
557,1.1226,0.1274,0.4478
558,1.0386,0.0286,0.6392
559,0.9438,-0.0117,0.5737
560,0.9500,-0.1482,0.3376
561,1.2244,0.2397,0.6570
562,0.8035,-0.0098,0.4807
563,0.9919,-0.3635,0.5681
564,1.1589,0.4797,0.6277
565,0.7117,-0.2917,0.3240
566,1.1003,0.0142,0.6904
567,1.0769,0.1274,0.3494
568,0.8774,-0.2524,0.3745
569,1.0698,0.1348,0.4758
570,1.0005,-0.0125,0.3862
571,1.0125,0.0344,0.2805
572,1.0161,-0.1238,0.3052
573,0.9685,0.0916,0.4304
574,0.9634,-0.0281,0.2544
575,0.9871,0.0925,0.2009
576,0.9878,-0.0339,0.2549
577,1.0330,0.0732,0.3845
578,1.0300,0.0115,0.0251
579,0.9585,-0.0459,0.2009
580,1.1226,0.2126,0.2854
581,0.9626,-0.1331,0.1963
582,0.9519,0.1011,0.2498
583,0.9878,0.0332,0.4016
584,0.9956,0.1604,0.1646
585,0.9255,-0.0696,0.2144
586,1.0376,0.1062,0.4585
587,1.0154,0.0728,0.1426
588,0.9451,0.0220,0.1392
589,0.9878,0.0767,0.3872
590,0.9333,-0.0161,0.2644
591,1.0063,0.0627,0.0356
592,0.9783,0.0149,0.1321
593,0.9565,-0.0039,0.2065
594,0.9956,-0.0156,0.0737
595,1.0269,0.0056,0.0332
596,0.9656,-0.0513,0.0911
597,1.0190,0.0457,0.1101
598,1.0181,-0.0254,0.0996
599,0.9519,-0.0344,0.1245
600,1.0171,-0.0591,0.0962
601,1.0190,0.0542,0.0903
602,1.0083,-0.0068,0.0898
603,0.9763,-0.0947,0.1179
604,1.0251,0.0193,0.0767
605,0.9958,0.0364,0.0754
606,0.9753,-0.0217,0.0469
607,0.9558,-0.0154,0.0330
608,0.9978,0.0400,0.0027
609,0.9741,-0.0273,-0.0349
610,0.9868,0.0471,-0.0227
611,0.9692,0.0254,-0.0383
612,0.9890,0.0352,0.0225
613,0.9644,0.0256,0.0120
614,0.9907,-0.0117,0.0073
615,1.0034,0.0574,0.0168
616,0.9507,0.0056,-0.0146
617,0.9810,0.0039,0.0227
618,0.9910,0.0188,0.0022
619,0.9907,0.0220,-0.0349
620,1.0044,-0.0144,-0.0293
621,1.0105,0.0015,-0.0171
622,1.0073,0.0405,-0.0066
623,1.0122,-0.0056,-0.0420
624,0.9917,0.0081,-0.0081
625,0.9863,0.0303,-0.0132
626,0.9839,0.0154,-0.0181
627,0.9673,0.0176,-0.0334
628,0.9810,0.0095,-0.0293
629,0.9705,0.0015,-0.0642
630,0.9998,0.0359,-0.0488
631,0.9780,-0.0107,-0.0576
632,0.9792,-0.0139,-0.0483
633,0.9822,0.0137,-0.0413
634,0.9753,0.0051,-0.0503
635,0.9763,-0.0017,-0.0024
636,0.9666,-0.0017,-0.0332
637,0.9919,0.0083,-0.0469
638,0.9839,0.0164,-0.0435
639,0.9783,0.0073,-0.0615
640,0.9968,0.0107,-0.0459
641,0.9897,-0.0027,-0.0593
642,0.9910,0.0037,-0.0391
643,0.9822,-0.0068,-0.0574
644,0.9976,0.0076,-0.0410
645,0.9871,0.0098,-0.0557
646,0.9910,-0.0178,-0.0735
647,0.9890,0.0186,-0.0676
648,0.9851,0.0115,-0.0886
649,0.9829,0.0110,-0.0820
650,0.9783,0.0203,-0.0771
651,0.9890,0.0022,-0.0559
652,0.9829,0.0129,-0.0627
653,0.9834,0.0110,-0.0615
654,0.9753,0.0002,-0.0503
655,0.9861,0.0186,-0.0359
656,0.9763,0.0178,-0.0396
657,0.9771,0.0027,-0.0562
658,0.9907,0.0212,-0.0173
659,0.9863,0.0208,-0.0403
660,0.9946,-0.0059,-0.0400
661,0.9910,0.0051,-0.0452
662,0.9958,0.0178,-0.0339
663,0.9839,-0.0044,-0.0347
664,0.9849,-0.0039,-0.0391
665,0.9861,0.0117,-0.0312
666,0.9851,0.0120,-0.0474
667,0.9907,0.0117,-0.0293
668,0.9866,0.0027,-0.0574
669,0.9995,0.0161,-0.0354
670,0.9839,0.0227,-0.0469
671,0.9868,-0.0049,-0.0454
672,0.9839,0.0100,-0.0388
673,0.9839,0.0110,-0.0425
674,0.9800,-0.0032,-0.0286
675,0.9856,0.0010,-0.0415
676,0.9949,0.0098,-0.0154
677,0.9783,0.0020,-0.0310
678,0.9878,0.0125,-0.0122
679,0.9773,0.0098,-0.0176
680,0.9858,-0.0010,-0.0198
681,0.9832,0.0208,-0.0081
682,0.9810,0.0059,-0.0234
683,0.9878,0.0005,-0.0017
684,0.9868,0.0066,-0.0200
685,0.9929,0.0073,-0.0022
686,0.9771,0.0076,-0.0139
687,0.9917,0.0081,-0.0046
688,0.9812,0.0132,-0.0188
689,0.9819,0.0076,-0.0271
690,0.9858,0.0173,-0.0210
691,0.9871,0.0142,-0.0417
692,0.9976,0.0093,-0.0193
693,0.9839,0.0103,-0.0293
694,0.9954,0.0093,-0.0046
695,0.9812,0.0039,-0.0212
696,0.9897,0.0088,-0.0129
697,0.9802,0.0132,-0.0132
698,0.9841,0.0144,-0.0256
699,0.9880,0.0190,-0.0127
700,0.9851,0.0093,-0.0337
701,0.9917,0.0115,-0.0110
702,0.9829,0.0205,-0.0237
703,0.9858,0.0120,-0.0022
704,0.9810,0.0139,-0.0085
705,0.9841,0.0076,-0.0071
706,0.9714,0.0117,-0.0083
707,0.9800,0.0139,-0.0220
708,0.9849,0.0144,-0.0083
709,0.9832,0.0093,-0.0269
710,0.9919,0.0146,-0.0010
711,0.9851,0.0122,-0.0256
712,0.9917,0.0103,0.0037
713,0.9851,0.0125,-0.0051
714,0.9868,-0.0005,-0.0027
715,0.9822,0.0105,0.0007
716,0.9851,0.0042,-0.0168
717,0.9915,0.0039,-0.0076
718,0.9858,0.0024,-0.0293
719,0.9988,0.0115,0.0005
720,0.9832,0.0066,-0.0200
721,0.9907,0.0034,-0.0034
722,0.9839,0.0132,-0.0039
723,0.9800,0.0042,-0.0081
724,0.9792,0.0103,-0.0015
725,0.9841,0.0056,-0.0168
726,0.9861,0.0078,0.0000
727,0.9832,0.0117,-0.0190
728,0.9939,0.0107,-0.0022
729,0.9761,0.0090,-0.0139
730,0.9900,0.0107,-0.0017
731,0.9822,0.0120,-0.0027
732,0.9890,0.0139,-0.0107
733,0.9910,0.0181,0.0005
734,0.9871,0.0095,-0.0164
735,0.9958,0.0127,0.0088
736,0.9900,0.0088,-0.0112
737,0.9958,0.0122,0.0056
738,0.9890,0.0112,-0.0117
739,0.9937,0.0059,-0.0068
740,0.9839,0.0093,0.0017
741,0.9829,0.0110,-0.0098
742,0.9839,0.0073,0.0010
743,0.9871,0.0103,-0.0132
744,0.9939,0.0144,0.0105
745,0.9761,0.0095,-0.0078
746,0.9888,0.0081,0.0056
747,0.9819,0.0159,-0.0046
748,0.9871,0.0083,-0.0051
749,0.9802,0.0115,0.0010
750,0.9790,0.0125,-0.0134
751,0.9868,0.0103,0.0024
752,0.9790,0.0085,-0.0139
753,0.9919,0.0076,0.0068
754,0.9819,0.0059,-0.0017
755,0.9958,0.0103,0.0093
756,0.9861,0.0061,0.0056
757,0.9910,0.0073,-0.0029
758,0.9910,0.0142,-0.0017
759,0.9832,0.0037,-0.0134
760,0.9958,0.0088,0.0049
761,0.9871,0.0134,-0.0103
762,0.9910,0.0044,0.0088
763,0.9829,0.0085,-0.0032
764,0.9888,0.0073,0.0066
765,0.9802,0.0107,0.0056
766,0.9802,0.0098,-0.0024
767,0.9880,0.0117,0.0073
768,0.9810,0.0098,-0.0127
769,0.9949,0.0142,0.0151
770,0.9800,0.0115,-0.0088
771,0.9937,0.0078,0.0144
772,0.9849,0.0117,0.0039
773,0.9868,0.0083,0.0115
774,0.9802,0.0139,0.0132
775,0.9832,0.0103,0.0056
776,0.9900,0.0154,0.0217
777,0.9849,0.0054,-0.0027
778,0.9919,0.0120,0.0164
779,0.9871,0.0120,-0.0027
780,0.9956,0.0110,0.0159
