Sample,X,Y,Z
179,0.8853,-0.4890,0.0635
180,1.0581,-0.4653,0.0874
181,1.0085,-0.7590,-0.0740
182,0.8667,-0.5923,0.0740
183,1.0828,-0.5530,0.0847
184,1.0212,-0.7024,-0.0542
185,0.9985,-0.4937,0.0491
186,0.9363,-0.6731,0.0715
187,0.9839,-0.5942,0.0449
188,1.0579,-0.4436,0.0857
189,0.9578,-0.7083,0.0242
190,0.9001,-0.7180,-0.0688
191,1.1030,-0.3984,0.1257
192,0.9597,-0.6555,0.0605
193,0.9695,-0.7004,0.0598
194,1.0125,-0.3884,0.1516
195,0.9109,-0.7239,-0.0659
196,0.9851,-0.6604,0.0427
197,0.9529,-0.4495,0.0730
198,0.9663,-0.6089,0.0188
199,0.9819,-0.4517,0.0176
200,0.9468,-0.8003,0.0349
201,0.9685,-0.6526,0.0911
202,1.0681,-0.2676,0.0322
203,0.9500,-0.8723,0.0188
204,0.9624,-0.4224,0.0107
205,1.0261,-0.6077,0.0757
206,1.0151,-0.8862,-0.0581
207,0.9402,-0.3379,0.0706
208,0.9851,-0.7014,0.0146
209,1.0728,-0.7212,-0.0491
210,0.9155,-0.4497,0.0752
211,1.0530,-0.6995,0.0637
212,1.0513,-0.7075,0.0686
213,0.9312,-0.4390,0.1003
214,1.0327,-0.8354,0.0054
215,1.0710,-0.5725,0.1777
216,0.9167,-0.6345,0.0229
217,1.0327,-0.6685,-0.0120
218,1.0574,-0.5427,0.1741
219,0.8579,-0.7427,-0.0527
220,1.0398,-0.4309,0.1331
221,1.0330,-0.4824,0.0474
222,0.8091,-0.8501,-0.0610
223,0.9673,-0.4575,0.1938
224,1.0349,-0.2395,-0.0100
225,0.8650,-0.7932,0.0352
226,1.0261,-0.5735,0.0010
227,0.8765,-0.3159,0.0610
228,1.0415,-0.3228,0.0466
229,0.9382,-0.7473,0.0437
230,0.9028,-0.4751,-0.0103
231,1.0701,-0.1218,0.0652
232,0.9587,-0.6155,-0.1052
233,0.9119,-0.4045,0.0159
234,1.0737,-0.4233,0.0251
235,1.0669,-0.4314,-0.0227
236,0.9441,-0.2268,0.0522
237,1.0796,-0.5581,0.0708
238,1.0330,-0.4338,-0.0334
239,1.0037,-0.2646,0.0259
240,1.0425,-0.1426,0.1091
241,0.9314,-0.8235,0.0774
242,1.0347,-0.1348,-0.0305
