Sample,X,Y,Z
178,1.0142,-0.5630,0.0933
179,0.9780,-0.3257,0.0559
180,0.9956,-0.6157,-0.0422
181,1.0330,-0.8684,0.0276
182,0.8599,-0.4536,0.1125
183,1.0083,-0.3979,0.0032
184,1.0112,-0.6128,0.1150
185,0.7681,-0.7915,0.0520
186,0.9402,-0.3992,0.1794
187,1.0564,-0.3101,0.0164
188,0.8647,-0.8911,0.0652
189,0.8911,-0.6323,0.0449
190,0.9106,-0.2759,0.1497
191,0.9666,-0.4138,0.0225
192,0.9216,-0.7874,0.1072
193,0.8638,-0.6021,0.0044
194,1.0486,-0.2727,-0.0540
195,1.0203,-0.3027,0.0486
196,0.8289,-0.9885,-0.0005
197,0.9626,-0.5520,0.0144
198,1.2524,-0.0439,0.0867
199,0.8562,-0.8293,-0.0498
200,0.9314,-0.7717,-0.1152
201,1.1899,-0.0776,0.1389
202,0.9800,-0.5913,-0.0674
203,0.9282,-0.8462,-0.0415
204,1.1047,-0.5305,0.1521
205,1.0427,-0.2610,-0.0369
206,0.9692,-0.5923,0.1819
207,1.1062,-0.8000,0.0657
208,0.9888,-0.4351,-0.2434
209,1.0488,-0.3267,0.2402
210,0.9626,-0.7493,-0.0212
211,0.8052,-0.8364,-0.0183
212,1.1987,-0.2671,0.2153
213,0.8804,-0.4099,-0.0212
214,0.7830,-0.9631,-0.0662
215,1.2068,-0.3323,0.0884
216,0.8884,-0.4631,0.0925
217,0.8726,-0.9878,0.0464
218,0.9214,-0.3579,0.0752
219,0.9946,-0.0330,0.2314
220,0.9868,-0.6958,-0.1165
221,0.9233,-0.6646,-0.1567
222,1.0884,0.1270,0.2529
223,0.9897,-0.5845,-0.0989
224,0.8777,-0.5393,-0.1050
225,1.1841,0.3914,0.2651
226,0.9487,-0.4604,-0.1006
227,0.9995,-0.5181,-0.1465
228,1.2280,0.0679,0.2205
229,0.8394,-0.3452,-0.1445
230,1.0308,-0.1902,0.0583
231,1.2302,0.2957,0.1951
232,0.7427,-0.6216,-0.1780
233,1.2048,0.0759,0.0249
234,1.1921,0.3877,0.1089
235,0.6550,-0.8254,-0.1997
236,1.1577,0.3298,0.1116
237,1.1489,0.5164,0.1848
238,0.6765,-0.6838,-0.2651
239,1.0552,0.2410,0.0566
240,1.1655,0.4158,0.0774
241,0.7410,-0.4622,-0.2456
242,1.0242,0.2007,0.1309
243,1.1130,0.4839,0.2366
244,0.7058,-0.1479,-0.1931
245,1.0728,0.1167,0.0415
246,1.0698,0.3845,0.0708
247,0.8013,-0.0588,-0.1172
248,0.9976,0.2566,0.0007
249,0.9897,0.4373,0.1155
250,0.9351,0.1968,0.0305
251,1.0027,0.0925,-0.0986
252,1.0112,0.3591,-0.1167
253,1.0210,0.2676,0.0601
254,0.9441,0.2095,-0.1062
255,0.9382,0.2437,0.0552
256,1.0825,0.6833,0.0991
257,0.8843,-0.0002,-0.0532
258,0.9810,-0.0366,-0.0645
259,1.2251,0.6462,0.0928
260,0.9028,0.0315,0.0920
261,0.8572,0.2363,0.1865
262,1.0994,0.5278,0.0134
263,0.9653,-0.2000,-0.1604
264,1.0320,0.3457,0.1226
265,0.8894,0.2429,-0.1182
266,1.0359,0.0090,0.0337
267,0.9978,0.4448,0.2000
268,0.8130,0.0007,0.0288
269,1.1040,0.2139,0.0750
270,0.9995,0.2888,-0.0693
271,0.9272,-0.1191,-0.1038
272,1.1958,0.3157,0.0730
273,0.8901,0.0579,-0.0874
274,0.9792,-0.0610,0.1785
275,1.1785,0.6401,0.0159
276,0.8806,-0.2122,-0.1736
277,1.1365,0.0725,-0.0337
278,1.0981,0.5354,0.1299
279,0.7983,-0.2937,-0.0984
280,1.1394,0.2231,0.1030
281,0.9761,0.3269,0.0901
282,0.8865,-0.1418,-0.0354
283,1.1460,0.1262,-0.0110
284,0.8933,-0.0674,-0.0593
285,0.9917,0.0234,0.0557
286,0.9470,-0.1497,0.1223
287,0.7905,-0.0103,0.0007
288,1.0710,0.0862,0.1289
289,0.8662,-0.3955,-0.0186
290,0.9207,-0.2014,-0.0667
291,0.9431,0.1890,0.1404
292,0.8757,-0.3604,-0.0132
293,0.8677,-0.2402,0.0642
294,0.9443,-0.1079,0.1040
295,0.9666,-0.0283,-0.0535
296,0.9673,-0.2283,0.1128
297,1.0505,-0.2190,0.0034
298,0.9351,0.1243,-0.0425
299,1.0515,-0.0967,0.1213
300,0.9705,-0.3018,-0.0508
301,1.0500,-0.1309,0.0088
302,1.1394,0.0911,-0.0923
303,0.9917,-0.1079,-0.0217
304,0.9695,-0.3059,-0.0115
305,1.1511,0.1389,0.0273
306,1.0818,0.0007,0.0315
307,0.9819,-0.4644,-0.1301
308,1.1450,0.2920,0.0667
309,0.9441,-0.0723,-0.0664
310,1.0906,-0.1731,-0.1509
311,1.0249,0.1062,0.1963
312,0.8862,-0.1863,-0.1252
313,1.0789,0.0981,0.1501
314,0.9275,0.1538,-0.0625
315,0.7947,-0.2517,-0.0217
316,1.1304,0.2527,0.0676
317,0.8621,-0.0400,-0.0515
318,0.8726,-0.0889,0.0735
319,1.0493,0.2683,0.0625
320,0.7429,-0.1963,-0.1199
321,0.9946,0.0605,0.0923
322,0.9878,0.2249,0.0957
323,0.8774,-0.1733,0.0020
324,0.9819,0.0847,0.1235
325,0.9412,0.1743,-0.0359
326,0.8923,-0.2366,0.1492
327,1.0571,0.1130,0.0054
328,0.9565,0.1233,0.0005
329,0.9624,-0.0220,0.0459
330,1.1013,-0.0383,0.0291
331,0.9890,0.0164,0.0801
332,1.0095,0.0642,0.0190
333,1.1003,0.0991,0.0056
334,0.8718,-0.0649,-0.0308
335,1.1375,0.1829,0.0759
336,1.1108,0.2068,-0.0415
337,0.7881,-0.4851,-0.0710
338,1.1365,0.5063,0.1873
339,0.9214,0.1531,-0.1111
340,0.9148,-0.3235,-0.0747
341,1.2554,0.4421,0.1790
342,0.8101,0.0261,-0.1758
343,0.9402,-0.2161,0.0005
344,1.1121,0.3823,0.1687
345,0.8618,0.1282,-0.0681
346,0.9446,-0.1780,0.0205
347,1.1882,0.2593,0.1248
348,0.8677,0.0300,-0.1750
349,0.9771,-0.1348,0.0042
350,1.1362,0.3342,0.0864
351,0.7896,-0.2102,0.0420
352,1.1401,0.1299,0.0979
353,1.0544,0.2708,0.0281
354,0.7827,-0.2573,-0.1145
355,1.1812,0.3184,0.1082
356,0.9724,0.1689,-0.0459
357,0.8347,-0.4182,-0.1257
358,1.1882,0.5669,0.1545
359,0.8081,-0.0042,-0.0381
360,0.9575,-0.4058,-0.0671
361,1.1414,0.6206,0.2107
362,0.7937,-0.2588,-0.0872
363,1.0466,-0.0774,0.0735
364,0.9871,0.2842,-0.0007
365,0.8054,-0.3167,-0.0193
366,1.1472,0.2720,0.1260
367,0.8003,-0.0115,-0.0898
368,0.9097,-0.3057,0.1367
369,1.1667,0.5083,0.0815
370,0.7085,-0.4558,-0.1296
371,1.1462,0.0305,0.1785
372,1.0239,0.3396,0.0396
373,0.7498,-0.5305,-0.1580
374,1.2429,0.2915,0.0620
375,0.9070,0.1387,0.0857
376,0.9497,-0.3105,0.0803
377,1.1108,-0.0244,0.0022
378,0.9673,0.1367,0.0432
379,0.9880,-0.1116,0.0713
380,1.1492,-0.1584,-0.1548
381,0.9646,0.0469,0.1526
382,1.0291,-0.0544,-0.0728
383,1.0710,-0.1423,-0.0386
384,0.9800,-0.1050,-0.0640
385,1.0493,0.1172,0.0510
386,1.0620,-0.0017,0.0640
387,0.8677,-0.4294,-0.1304
388,1.1716,0.3765,0.1543
389,0.9741,0.0403,-0.1025
390,0.8132,-0.6536,-0.0916
391,1.1401,0.5691,0.1763
392,0.8657,-0.0703,-0.0383
393,0.9790,-0.3757,0.0840
394,0.9626,0.2861,0.0964
395,0.8679,-0.1936,-0.0938
396,1.0825,0.1016,0.1555
397,0.8315,0.0559,-0.0024
398,0.8687,-0.2266,-0.0300
399,1.1958,0.3455,0.2300
400,0.7263,-0.2144,-0.0942
401,1.0083,-0.0212,0.1431
402,1.0916,0.2944,0.0537
403,0.8318,-0.2852,-0.1003
404,1.0115,0.2300,0.0049
405,1.0730,0.1460,-0.0234
406,0.9568,-0.2136,0.0540
407,0.8804,-0.1062,-0.0686
408,1.2476,0.5056,0.1108
409,0.9585,-0.1284,-0.0593
410,0.8550,-0.4448,-0.1536
411,1.2166,0.5728,0.0918
412,1.0251,0.0049,-0.0251
413,0.9321,-0.2622,-0.0579
414,1.0532,0.2129,0.0491
415,1.0405,0.2478,-0.0754
416,0.9568,-0.0723,-0.0435
417,0.9646,-0.2051,-0.0898
418,1.1111,0.4370,0.0894
419,0.9185,-0.0505,-0.0422
420,0.9341,-0.2788,-0.1213
421,1.0513,0.5115,0.3696
422,0.8472,-0.0693,-0.1274
423,1.0813,-0.1946,0.0129
424,0.9058,0.3977,0.0884
425,0.7690,-0.2244,-0.0874
426,1.2058,0.3823,0.1824
427,0.7581,-0.1396,-0.1077
428,1.0193,-0.0149,0.0684
429,1.1787,0.4890,0.1372
430,0.6528,-0.4185,-0.2307
431,1.0483,0.1694,0.1130
432,1.0984,0.2512,0.0500
433,0.8689,-0.3806,-0.1594
434,1.1108,0.2009,0.0347
435,0.9958,0.0312,0.0686
436,0.9028,-0.1250,-0.0442
437,1.0623,-0.0125,0.0098
438,1.1169,0.1206,-0.0266
439,0.9080,-0.1389,-0.0068
440,1.0698,-0.2085,-0.0601
441,1.1001,0.3459,0.0613
442,0.9431,-0.1057,-0.0293
443,1.1218,-0.2610,-0.0066
444,0.9636,0.2354,0.0085
445,0.8979,-0.1338,-0.0627
446,1.1606,0.0779,0.0227
447,0.8591,-0.1506,-0.0376
448,0.9490,0.0125,0.0005
449,1.1394,0.4087,0.3582
450,0.7427,-0.4995,-0.3411
451,1.0649,-0.0159,0.1672
452,1.0054,0.4773,0.1440
453,0.8015,-0.5371,-0.1387
454,1.1196,0.3389,0.1406
455,0.8386,0.0859,-0.0854
456,0.9207,-0.3040,0.1030
457,1.0125,0.3181,0.0203
458,0.7847,-0.1509,0.0657
459,1.0825,0.2126,0.1577
460,0.9478,-0.0410,-0.0464
461,0.9539,-0.0037,0.0020
462,1.0085,0.0498,0.0171
463,0.9343,-0.1624,-0.0515
464,1.0046,0.1458,0.0540
465,0.9646,0.0869,-0.0398
466,1.1033,-0.0657,0.0498
467,0.9031,-0.0332,-0.0168
468,0.9753,-0.0198,-0.0110
469,1.1626,0.2361,0.1670
470,0.8960,-0.2917,-0.1611
471,0.9958,0.1919,0.1611
472,1.1794,0.2219,0.0149
473,0.9175,-0.3259,-0.1160
474,0.9878,-0.0583,-0.0352
475,1.0933,0.2871,0.0625
476,0.9663,0.0183,-0.1028
477,0.9712,-0.3481,-0.1084
478,1.1091,0.3101,0.0532
479,0.9021,0.0737,-0.0205
480,1.0210,-0.3989,-0.1963
481,1.1763,0.4177,0.2437
482,0.8037,-0.0408,-0.0330
483,1.0447,-0.3086,-0.0652
484,1.0591,0.3572,0.1792
485,0.8423,-0.1531,-0.1077
486,1.0913,-0.1653,-0.0100
487,0.9714,0.2002,0.0610
488,0.7925,0.0208,0.0491
489,1.1492,0.1782,0.0908
490,0.8765,-0.1409,-0.0361
491,0.9109,0.1392,-0.0913
492,1.1257,0.3540,0.2878
493,0.8062,-0.0667,-0.0854
