Sample,X,Y,Z
135,1.0542,0.1580,-0.5354
136,0.9204,-0.0227,-0.6995
137,0.9812,-0.0603,-0.4500
138,0.9900,0.0081,-0.5376
139,0.9858,-0.0962,-0.7161
140,0.9685,0.0793,-0.4780
141,0.9236,-0.0818,-0.4888
142,1.0239,0.0081,-0.7664
143,1.0396,0.0095,-0.5950
144,0.8862,-0.1362,-0.3977
145,0.9897,-0.0295,-0.5901
146,0.9907,0.1707,-0.8528
147,0.9985,-0.1401,-0.5989
148,1.0173,0.0015,-0.2554
149,0.8921,-0.1296,-0.7454
150,1.0386,-0.0020,-0.8694
151,1.0630,0.2449,-0.5515
152,0.8650,-0.2664,-0.4497
153,1.0405,-0.0583,-0.5559
154,1.1060,0.0854,-0.8352
155,0.8601,-0.1143,-0.7417
156,1.0095,0.1133,-0.4351
157,0.8853,-0.0798,-0.5872
158,1.0317,-0.0542,-0.7532
159,0.9573,-0.0181,-0.7905
160,0.9363,-0.0305,-0.7202
161,0.9788,0.1265,-0.5601
162,0.9451,-0.0940,-0.5776
163,0.9731,-0.1558,-0.7795
164,1.0513,0.1184,-0.7493
165,0.9399,0.0754,-0.5969
166,0.8455,-0.1672,-0.4492
167,1.0349,-0.0732,-0.8013
168,1.0103,0.1814,-0.7590
169,0.8804,-0.0994,-0.7717
170,0.9771,-0.1978,-0.4670
171,1.1335,0.3403,-0.6655
172,0.7437,-0.3923,-0.8167
173,1.0981,0.3015,-0.4353
174,0.8501,-0.0186,-0.5989
175,0.9985,-0.1863,-0.7698
176,1.0239,0.0334,-0.5969
177,0.9419,-0.0256,-0.6858
178,1.0474,-0.0090,-0.7815
179,0.9919,-0.0393,-0.5591
180,0.9324,0.0378,-0.4673
181,0.8816,-0.1018,-0.6636
182,1.0659,0.0554,-0.8372
183,0.9333,-0.1594,-0.6489
184,1.2742,0.1687,-0.5093
185,0.9792,-0.1580,-0.7905
186,0.8953,-0.1047,-0.6558
187,0.9753,0.1604,-0.4009
188,0.9060,-0.0361,-0.9341
189,1.0398,-0.1077,-0.7603
190,1.0544,-0.0125,-0.4985
191,0.8850,-0.1096,-0.8618
192,1.0066,0.2212,-0.6167
193,0.8540,-0.0581,-0.3977
194,0.8748,-0.0654,-0.6753
195,1.0503,-0.0637,-0.7610
196,0.9907,0.1138,-0.7239
197,0.7671,-0.1206,-0.7717
198,1.0269,0.1482,-0.3665
199,0.8816,0.0098,-0.5356
200,0.8196,-0.3767,-0.9214
201,1.1433,0.2085,-0.6558
202,0.7976,0.0288,-0.5640
203,0.8813,-0.0657,-0.6252
204,1.0417,0.0630,-0.7261
205,0.9685,-0.1553,-0.6128
206,1.0076,0.0132,-0.6069
207,0.9138,0.0032,-0.5991
208,0.9546,0.1633,-0.4768
209,0.9226,-0.0144,-0.6362
210,1.1147,-0.1606,-0.7327
211,0.9604,-0.0791,-0.6838
212,0.9646,0.0608,-0.4751
213,0.9624,0.1436,-0.3655
214,1.0435,-0.1228,-0.7034
215,1.0886,-0.1321,-0.8550
216,1.0183,0.0427,-0.4897
217,0.9070,-0.0293,-0.2993
218,0.9517,-0.0942,-0.5774
219,1.1948,0.1138,-0.9397
220,0.9136,-0.1609,-0.5442
221,0.9695,-0.0273,-0.2705
222,0.9353,-0.0579,-0.3818
223,1.1121,0.0415,-0.8306
224,1.0837,-0.0603,-0.7700
225,0.9370,0.0906,-0.2473
226,0.7759,-0.0488,-0.0874
227,0.9988,-0.1113,-0.7329
228,1.2017,0.1226,-1.0042
229,0.8833,0.0588,-0.3967
230,0.8188,-0.0312,0.0681
231,0.9849,-0.0776,-0.5413
232,1.0676,-0.1067,-1.2124
233,1.0386,0.2585,-0.4182
234,0.7224,-0.0540,0.1494
235,0.8979,-0.1631,-0.5403
236,1.2292,-0.0037,-1.2065
237,0.9429,0.1392,-0.3196
238,0.7046,0.0198,0.1296
239,1.0044,-0.0305,-0.5037
240,1.1970,-0.1753,-1.2036
241,0.8757,0.0613,-0.2642
242,0.7371,0.3176,0.1599
243,1.0710,-0.2998,-0.7271
244,1.1658,-0.0906,-1.0591
245,0.7971,0.2202,-0.0908
246,0.6980,-0.0222,0.2148
247,1.2712,0.0952,-0.9976
248,1.0330,-0.3557,-1.0034
249,0.8853,0.2942,0.0483
250,0.8279,0.0181,0.1951
251,1.1147,-0.0591,-1.1672
252,0.9187,-0.1594,-0.6514
253,0.8669,0.3093,0.1023
254,1.0925,-0.1189,-0.2637
255,1.1199,-0.1902,-1.0483
256,0.8306,0.0317,-0.3762
257,0.9607,0.2183,0.1777
258,1.1531,0.0381,-0.6235
259,0.9487,-0.5532,-0.6536
260,1.0259,0.5916,0.0911
261,1.0232,-0.2676,-0.1860
262,1.1980,-0.1614,-0.7695
263,0.7722,0.1218,-0.0281
264,0.8540,-0.0649,0.1926
265,1.2957,0.3967,-0.9399
266,0.6238,-0.5178,-0.5815
267,0.9802,0.2817,0.4773
268,1.1685,0.3508,-0.4373
269,0.9985,-0.5586,-1.2043
270,1.1082,0.2183,0.5359
271,0.8618,0.2380,-0.2119
272,0.9265,-0.3918,-0.8511
273,0.8835,0.3787,-0.0623
274,0.6599,-0.1350,-0.2048
275,1.1755,0.0413,-0.3555
276,0.7136,0.1350,-0.2417
277,0.5310,-0.1750,-0.0713
278,1.4194,0.2976,-0.3469
279,0.8809,-0.3130,-0.8459
280,0.7761,0.0420,0.7097
281,1.1753,0.1965,-0.0056
282,1.2114,-0.1421,-1.1643
283,0.7798,-0.1365,0.6411
284,1.1785,0.1519,0.2732
285,1.1589,0.2405,-0.8931
286,0.6355,-0.3369,0.1255
287,0.9353,-0.0994,0.1006
288,1.6187,0.7136,-0.5237
289,0.3721,-0.9253,0.0918
290,0.8875,0.3713,0.3984
291,1.3628,0.6179,-0.3347
292,0.4614,-0.8999,-0.1978
293,1.1296,0.6226,0.4968
294,1.1206,0.1672,-0.4402
295,0.7661,-0.4565,-0.5139
296,1.1060,0.5837,0.7456
297,1.1228,-0.1301,0.0298
298,0.9177,-0.2783,-0.7485
299,1.1169,0.2520,0.5388
300,1.0679,0.0569,0.1499
301,1.0388,-0.2932,-0.5669
302,0.9470,0.0193,0.3972
303,1.0359,0.0613,0.0784
304,1.1353,0.0742,-0.4875
305,0.7349,-0.3154,0.5884
306,1.1062,0.1575,0.1033
307,1.1824,0.1792,-0.7124
308,0.8462,-0.4878,0.3472
309,0.8882,0.4509,0.6685
310,1.1628,0.0925,-0.9233
311,0.9871,-0.4270,0.4753
312,0.7642,0.5847,0.9233
313,0.8921,-0.1626,-0.8723
314,1.1726,0.0562,0.2400
315,0.6792,0.3298,0.9663
316,0.8755,-0.4087,-0.4490
317,1.3855,0.3999,-0.0493
318,0.7341,0.1777,0.4067
319,0.8809,-0.5522,0.0286
320,1.1501,0.3792,-0.1604
321,0.8062,0.0054,0.2241
322,1.1033,-0.2590,-0.1890
323,1.0017,0.0803,-0.3394
324,0.8289,-0.0771,0.5476
325,1.0503,0.0400,0.2866
326,1.1248,0.0347,-0.7212
327,0.9617,-0.5256,0.2869
328,1.1626,0.7705,0.7124
329,0.8250,-0.4446,-0.5449
330,1.1228,-0.3337,0.0591
331,0.8572,0.8472,0.7190
332,0.9126,-0.3174,-0.1169
333,1.1577,-0.3867,-0.0166
334,0.6228,0.4507,0.5330
335,1.0728,-0.0129,0.0881
336,1.1880,-0.0750,-0.1584
337,0.6667,-0.0205,0.3464
338,1.1284,0.1689,0.5122
339,1.1323,0.0061,-0.3928
340,0.8357,-0.2456,0.2078
341,1.1990,0.2827,0.6101
342,1.0190,-0.0837,-0.4065
343,0.9106,-0.1675,-0.0085
344,1.1694,0.2612,0.6997
345,1.0779,-0.1165,-0.4387
346,0.9167,-0.1516,-0.1294
347,1.0444,0.2939,0.5454
348,0.9119,-0.0090,-0.2292
349,0.9988,-0.1863,-0.0869
350,0.8904,0.3774,0.0442
351,0.8872,-0.1079,-0.0896
352,0.9001,-0.1917,0.0422
353,0.6907,0.3975,0.0234
354,0.9771,-0.0300,-0.0593
355,0.9741,-0.1262,-0.1316
356,0.7725,0.3079,0.2681
357,0.9243,-0.2026,0.1499
358,1.2058,0.0283,-0.3979
359,0.9314,0.2629,0.4011
360,0.9900,-0.2971,0.3689
361,1.2036,0.1660,-0.2668
362,1.0046,-0.0752,0.0920
363,0.8101,-0.3574,0.3792
364,1.3755,0.6638,-0.0422
365,0.6140,-0.5488,-0.0911
366,0.8279,0.0935,0.2678
367,1.2065,0.5906,0.2512
368,0.6313,-0.8130,-0.2864
369,1.0906,0.6040,0.3367
370,1.0398,0.1055,0.1238
371,0.8970,-0.6421,-0.4270
372,1.2507,0.7056,0.4436
373,0.8394,-0.4526,0.3647
374,1.3120,-0.0764,-0.3489
375,1.0845,0.2766,0.0874
376,0.9695,-0.3333,0.3259
377,1.2742,0.4312,-0.0420
378,0.8677,-0.4126,0.0146
379,0.7925,0.0762,0.3169
380,1.1235,0.5427,0.1106
381,0.7756,-0.4807,-0.1394
382,0.8716,0.3838,0.4033
383,1.0105,0.1072,-0.0415
384,0.9080,-0.5120,-0.2896
385,1.1228,0.5991,0.1448
386,0.7188,-0.3572,0.1160
387,1.2791,0.0413,-0.3140
388,0.8716,-0.0710,0.3218
389,0.9636,-0.1858,0.1633
390,1.1541,0.3032,-0.2935
391,0.8403,-0.3103,0.0874
392,0.8784,0.2400,0.4224
393,1.0259,0.0959,-0.1543
394,0.9331,-0.2886,-0.2212
395,1.0366,0.6140,0.4526
396,0.9204,-0.2319,0.1094
397,1.0515,-0.1235,-0.2915
398,1.1460,0.4861,0.2476
399,1.0063,-0.2625,0.3076
400,1.1335,-0.0142,-0.3201
401,1.0278,0.0308,0.2087
402,0.9741,0.0908,0.3206
403,1.0337,0.0073,-0.3518
404,0.8540,-0.3052,-0.0076
405,0.9978,0.4683,0.1689
406,0.8835,-0.2415,-0.1655
407,0.9526,-0.1140,-0.4006
408,0.8972,0.3599,0.5027
409,0.9626,-0.0535,0.1074
410,1.0337,-0.1970,-0.3271
411,0.9321,0.1648,0.2539
412,1.0232,0.1909,0.2561
413,1.0854,-0.1411,-0.2971
414,0.9431,-0.1021,0.1672
415,1.0083,0.2781,0.2690
416,0.9875,0.0017,-0.3071
417,0.9097,-0.2122,0.0432
418,0.8855,0.1646,0.3044
419,0.9204,-0.0427,-0.1199
420,0.9919,0.0176,-0.3257
421,0.9968,-0.0737,0.4685
422,1.1111,0.0105,0.3123
423,1.0327,-0.1782,-0.4216
424,1.1509,0.2263,0.3667
425,1.0630,-0.0559,0.5415
426,1.0037,-0.3733,-0.3081
427,1.1802,0.2703,0.0349
428,0.8933,0.2061,0.5564
429,0.9578,-0.2036,0.1465
430,0.9900,-0.1470,-0.1799
431,0.9822,0.2983,0.2625
432,1.0239,0.2202,0.4038
433,0.9253,-0.2905,-0.3391
434,1.0503,-0.1221,0.1646
435,1.1423,0.4224,0.4539
436,0.8628,-0.2722,-0.2969
437,1.0054,0.0176,0.0222
438,0.8237,0.2273,0.5142
439,1.0288,-0.1392,-0.0415
440,0.8308,-0.0911,-0.3083
441,0.8611,0.1587,0.4138
442,1.0132,0.2429,0.3394
443,0.9673,-0.2163,-0.1685
444,0.9312,0.0049,0.2417
445,1.0398,0.2212,0.6199
446,1.2251,0.1868,-0.2014
447,0.8198,-0.2915,0.1221
448,0.9353,0.2729,0.4890
449,1.0044,0.0652,0.2124
450,1.0396,0.0610,-0.1545
451,0.8550,-0.0903,0.3567
452,1.0535,0.1118,0.7078
453,1.0337,0.1125,-0.0481
454,0.8530,-0.2671,0.1418
455,1.0649,0.2722,0.6704
456,0.9617,-0.0022,0.3191
457,1.0017,-0.1255,0.0862
458,1.1313,0.2122,0.3589
459,0.8354,0.0176,0.4868
460,1.0222,0.0315,0.1355
461,1.1187,0.1296,0.3557
462,0.9314,-0.1230,0.4714
463,1.0532,-0.1411,0.2729
464,1.1157,0.2444,0.5073
465,0.8501,-0.0544,0.4690
466,0.9714,-0.3108,0.3196
467,1.3413,0.4460,0.2117
468,0.6733,-0.2847,0.5815
469,1.0398,-0.0520,0.6746
470,1.3289,0.2378,0.1196
471,0.7656,-0.2068,0.0530
472,0.8706,0.2556,1.2300
473,1.2065,0.2449,0.2856
474,0.9966,-0.3882,-0.2327
475,1.0493,0.2549,0.6328
476,0.8501,0.2988,1.1060
477,1.0239,-0.1572,-0.0706
478,1.0396,-0.1951,0.0505
479,0.8503,0.4390,0.7644
480,0.8035,-0.0205,0.6941
481,1.1755,-0.1287,0.0681
482,0.9753,-0.1021,0.0881
483,0.5544,0.0476,0.9753
484,1.1160,0.4160,0.5818
485,1.0757,-0.2900,-0.0979
486,1.0913,-0.1382,0.3403
487,0.7493,0.2129,1.2341
488,0.9216,0.2651,0.4783
489,1.2046,-0.1899,0.1038
490,1.1501,-0.0142,0.4011
491,0.6873,0.0762,1.2673
492,0.9539,0.1543,0.4900
493,1.3142,-0.0652,0.0613
494,0.9587,-0.0408,0.4802
495,0.8247,0.1174,1.1499
496,1.0671,0.0676,0.7400
497,1.3035,-0.1907,0.0945
498,1.0796,0.0886,0.5630
499,0.8345,0.1931,1.1333
500,1.0164,-0.1150,0.8250
501,1.4431,0.0754,0.3494
502,0.9409,0.0601,0.3052
503,0.8198,-0.1890,0.9819
504,1.2319,0.5076,1.1147
505,0.8696,-0.2908,0.2158
506,1.0964,-0.0239,0.1345
507,0.8862,0.3474,1.2202
508,1.0242,0.0640,0.9109
509,0.8896,-0.2732,0.3999
510,1.2808,0.2725,0.4614
511,0.9731,0.2776,0.9790
512,0.8259,-0.1487,0.8699
513,1.0242,-0.1826,0.6990
514,1.1267,0.3511,0.5645
515,0.8562,0.0032,0.6560
516,0.9822,0.0432,0.8591
517,1.0105,0.0908,0.8347
518,0.9783,-0.3147,0.7214
519,1.1160,0.3286,0.5828
520,0.8992,0.0444,0.6482
521,1.0525,-0.0522,0.9128
522,0.9360,0.0178,0.7778
523,1.0239,-0.1558,0.6138
524,1.1255,0.4519,0.4602
525,0.9800,0.0569,0.7642
526,0.9470,-0.2581,0.7527
527,0.9917,-0.0603,0.6174
528,1.0671,0.2935,0.6208
529,1.0103,-0.0674,0.5376
530,1.0581,0.0439,0.7212
531,0.7974,-0.0063,0.8169
532,1.0942,-0.1389,0.4746
533,1.0486,0.0698,0.5251
534,0.8076,0.0615,0.7690
535,1.0269,0.0613,0.7476
536,1.0874,0.0911,0.5562
537,0.8953,-0.2705,0.6980
538,1.0044,0.1218,0.8950
539,1.0359,0.3213,0.6101
540,0.9519,-0.1760,0.5437
541,1.0662,0.1545,1.0291
542,0.9216,0.0625,0.6267
543,1.0798,-0.1072,0.5398
544,1.0701,0.3564,0.9216
545,0.8521,-0.2378,0.7651
546,1.2026,0.2039,0.3784
547,1.0610,0.1047,0.6489
548,0.8894,-0.0601,1.0037
549,0.9109,-0.1709,0.4255
550,1.2271,0.4158,0.6328
551,0.8215,-0.0332,0.7292
552,0.8491,-0.3145,0.8647
553,1.2058,0.3774,0.5515
554,0.9946,-0.0984,0.3853
555,0.9353,0.0210,0.7332
556,0.9458,-0.0029,0.8569
557,1.0603,0.1494,0.6482
558,0.9382,-0.0671,0.5251
559,0.9958,-0.0464,0.7957
560,1.0190,0.1843,0.7661
561,0.9204,-0.0667,0.5220
562,1.1892,0.0532,0.7048
563,0.9255,0.0068,0.6072
564,0.9819,-0.0305,0.7456
565,1.0991,0.2673,0.8315
566,0.8972,-0.1621,0.6091
567,1.0552,-0.0029,0.5942
568,1.0681,0.1868,0.6936
569,0.9666,-0.1042,0.7061
570,0.9771,-0.0771,0.4976
571,1.0720,0.1519,0.6521
572,0.9390,0.0449,0.7417
573,0.9702,-0.0740,0.5454
574,1.0708,0.0215,0.5522
575,0.9490,0.0737,0.6570
576,0.9858,0.0769,0.6978
577,1.0066,0.0601,0.6091
578,0.9333,0.0232,0.5720
579,1.0134,0.0308,0.7175
580,0.9431,0.1279,0.7166
581,0.9546,-0.1111,0.4009
582,1.1238,0.1843,0.5286
583,0.9792,0.0959,0.6423
584,0.9661,-0.2400,0.5544
585,1.0679,0.1960,0.6294
586,1.0164,0.0713,0.6204
587,0.9919,-0.0168,0.5400
588,1.0339,0.0730,0.6707
589,1.0366,-0.0664,0.6226
590,0.9966,0.0815,0.6069
591,1.0151,0.1526,0.6108
592,0.9431,-0.1523,0.5466
593,1.1511,0.2424,0.6951
594,0.8491,-0.2065,0.6538
595,0.9744,0.0017,0.4597
596,1.0234,0.1340,0.4526
597,1.0369,0.0881,0.6062
598,0.7974,-0.2856,0.4497
599,1.1362,0.1187,0.4387
600,0.9937,0.1768,0.2766
601,0.9490,-0.1428,0.4304
602,1.0486,0.0732,0.6453
603,0.9783,0.0081,0.2866
604,1.0134,0.1150,0.4783
605,0.9985,0.0974,0.5698
606,0.9253,-0.1240,0.5190
607,1.0493,0.1440,0.6030
608,1.0396,0.0769,0.4263
609,0.9382,-0.0886,0.4255
610,1.0435,0.1038,0.5776
611,1.0242,0.0088,0.6042
612,1.0300,-0.0957,0.2478
613,0.9705,0.1174,0.4382
614,1.0015,0.0723,0.4817
615,0.9136,-0.0884,0.4858
616,1.0408,0.0391,0.2957
617,0.9399,0.0310,0.3647
618,0.9556,0.1316,0.2480
619,1.0239,-0.0474,0.5000
620,0.9126,0.0784,0.3726
621,0.9399,-0.1951,0.1746
622,1.1804,0.4146,0.3416
623,0.8494,-0.1611,0.3298
624,0.9021,-0.1052,0.4812
625,1.1531,0.1938,0.1191
626,1.0239,0.0315,0.2480
627,0.9204,-0.0408,0.3589
628,1.0239,-0.1001,0.3479
629,1.0757,0.2019,0.1860
630,0.9412,-0.1011,0.2454
631,1.0583,0.0247,0.3091
632,1.0142,-0.0195,0.1345
633,0.9575,0.1179,0.3069
634,0.9487,-0.1521,0.1157
635,1.0457,0.0178,0.0427
636,0.9968,0.2241,0.2029
637,0.8589,-0.2793,0.1343
638,1.1003,0.1226,0.0830
639,0.9087,-0.0142,-0.0017
640,1.0339,-0.0632,0.1946
641,1.0007,0.1846,0.1873
642,0.9028,-0.2051,-0.0063
643,1.0786,0.0801,0.2627
644,0.9995,0.1140,0.1487
645,0.8826,-0.1926,0.1377
646,1.1052,0.2261,0.1936
647,1.0103,0.0115,0.2200
648,0.9558,-0.1174,0.0562
649,1.0388,0.0051,0.2373
650,1.0444,0.2107,0.3164
651,0.9243,-0.1060,-0.0647
652,1.0278,0.0566,0.1584
653,0.9712,0.0676,0.2893
654,0.9409,-0.0962,0.0576
655,1.0210,0.1084,-0.0681
656,0.9578,0.0654,0.1418
657,0.9712,0.0154,0.1846
658,0.9587,-0.0352,0.0759
659,0.9927,0.0088,0.0312
660,1.0022,0.0540,0.1184
661,1.0164,0.1038,0.1006
662,0.9478,-0.1050,0.0693
663,0.9761,-0.0193,0.1265
664,1.0171,0.0664,0.0996
665,0.9741,-0.0078,0.0127
666,0.9946,0.0007,0.0906
667,0.9829,-0.0022,0.0964
668,1.0063,-0.0386,0.0471
669,0.9966,-0.0083,0.0259
670,0.9907,-0.0015,0.0447
671,0.9812,0.0085,0.0876
672,0.9771,-0.0105,0.0381
673,0.9888,-0.0283,0.0391
674,0.9907,0.0046,0.0059
675,0.9832,0.0364,0.0232
676,0.9810,0.0085,-0.0044
677,0.9861,-0.0234,-0.0281
678,0.9829,0.0188,0.0144
679,0.9946,0.0232,-0.0232
680,0.9861,-0.0005,-0.0112
681,0.9792,0.0337,-0.0229
682,0.9919,0.0085,-0.0020
683,0.9890,0.0300,-0.0322
684,0.9978,0.0166,-0.0264
685,0.9949,0.0151,-0.0332
686,0.9946,0.0393,-0.0466
687,0.9937,0.0283,-0.0188
688,0.9910,0.0146,-0.0503
689,0.9937,0.0217,-0.0181
690,0.9880,0.0020,-0.0542
691,0.9919,0.0037,-0.0369
692,0.9810,0.0344,-0.0247
693,0.9771,-0.0095,-0.0339
694,0.9851,-0.0100,-0.0381
695,0.9841,-0.0015,-0.0515
696,0.9810,0.0061,-0.0269
697,0.9741,0.0076,-0.0452
698,0.9790,0.0042,-0.0134
699,0.9751,-0.0005,-0.0229
700,0.9753,0.0005,-0.0095
701,0.9822,0.0242,-0.0195
702,0.9856,-0.0100,-0.0281
703,0.9890,0.0056,-0.0288
704,0.9900,0.0093,-0.0398
705,0.9939,0.0071,-0.0188
706,0.9839,0.0005,-0.0369
707,0.9939,0.0037,-0.0322
708,0.9880,0.0115,-0.0427
709,0.9851,0.0037,-0.0276
710,0.9858,0.0029,-0.0339
711,0.9937,0.0012,-0.0481
712,0.9890,0.0203,-0.0386
713,0.9878,0.0139,-0.0410
714,0.9880,0.0090,-0.0210
715,0.9829,0.0139,-0.0300
716,0.9871,0.0061,-0.0115
717,0.9800,0.0107,-0.0198
718,0.9790,0.0149,-0.0146
719,0.9802,0.0164,-0.0203
720,0.9878,0.0166,-0.0232
721,0.9810,0.0085,-0.0178
722,0.9878,0.0168,-0.0288
723,0.9878,0.0237,-0.0100
724,0.9819,0.0093,-0.0276
725,0.9939,0.0083,-0.0037
726,0.9861,0.0107,-0.0193
727,0.9949,0.0076,-0.0293
728,0.9907,0.0156,-0.0322
729,0.9890,0.0042,-0.0410
730,0.9927,0.0120,-0.0198
731,0.9841,0.0066,-0.0413
732,0.9868,0.0017,-0.0242
733,0.9832,0.0081,-0.0386
734,0.9897,0.0076,-0.0220
735,0.9790,0.0054,-0.0322
736,0.9900,0.0017,-0.0276
737,0.9771,0.0090,-0.0247
738,0.9812,0.0024,-0.0330
739,0.9851,0.0168,-0.0083
740,0.9741,0.0063,-0.0222
741,0.9910,0.0120,-0.0020
742,0.9841,0.0146,-0.0151
743,0.9937,0.0095,-0.0017
744,0.9839,0.0088,-0.0103
745,0.9956,0.0164,-0.0063
746,0.9829,0.0117,0.0020
747,0.9880,0.0054,-0.0107
748,0.9900,0.0139,0.0078
749,0.9800,0.0134,-0.0125
750,0.9919,0.0132,-0.0002
751,0.9832,0.0139,-0.0132
752,0.9910,0.0029,-0.0046
753,0.9822,0.0083,-0.0122
754,0.9839,0.0044,-0.0259
755,0.9790,0.0173,-0.0120
756,0.9800,0.0049,-0.0227
757,0.9861,0.0059,-0.0098
758,0.9819,0.0059,-0.0254
759,0.9917,0.0088,-0.0042
760,0.9861,0.0161,-0.0134
761,0.9949,0.0078,-0.0056
762,0.9900,0.0078,-0.0083
763,0.9888,0.0100,-0.0127
764,0.9851,0.0156,-0.0034
765,0.9849,0.0137,-0.0215
766,0.9917,0.0154,0.0076
767,0.9841,0.0100,-0.0076
768,0.9937,0.0093,0.0071
769,0.9861,0.0115,-0.0093
770,0.9927,0.0110,-0.0054
771,0.9851,0.0173,-0.0042
772,0.9829,0.0083,-0.0178
773,0.9832,0.0137,-0.0066
774,0.9724,0.0088,-0.0227
775,0.9834,0.0112,0.0007
776,0.9775,0.0122,-0.0134
777,0.9861,0.0032,-0.0042
778,0.9773,0.0093,-0.0073
779,0.9890,0.0103,-0.0068
780,0.9851,0.0093,-0.0020
781,0.9849,0.0061,-0.0166
