Sample,X,Y,Z
289,0.9849,0.0525,-0.1079
290,1.0759,0.2551,0.1030
291,1.0486,0.1711,-0.0466
292,0.9617,-0.0117,-0.1174
293,1.0239,0.2832,0.0061
294,1.1013,0.3000,0.0786
295,0.8357,-0.1208,-0.1108
296,1.0369,0.0085,-0.0127
297,1.0701,0.5864,0.0735
298,0.8171,-0.2893,-0.1528
299,1.0454,0.1348,0.2114
300,0.9385,0.3604,0.1375
301,0.8210,-0.2705,-0.1667
302,1.1362,0.1833,0.1892
303,0.8792,0.1172,-0.0100
304,0.8801,-0.1604,-0.0308
305,1.1782,0.4070,0.1116
306,0.7419,-0.1934,-0.0254
307,1.1072,-0.0085,0.0271
308,1.0303,0.1682,-0.0010
309,0.8198,-0.3931,0.0557
310,1.1824,0.4368,0.1360
311,0.9363,-0.1162,-0.0630
312,0.9539,-0.2834,-0.0493
313,1.0688,0.2673,0.0586
314,0.9204,-0.2114,-0.0154
315,1.0388,-0.2256,-0.0698
316,1.0122,0.2244,0.0613
317,0.9373,-0.0967,0.0679
318,1.0444,-0.1582,0.0271
319,1.0105,0.0986,0.0693
320,0.8989,-0.1426,0.0747
321,1.1011,-0.0540,-0.0195
322,0.9927,0.1077,0.0571
323,0.8628,-0.1445,-0.0959
324,1.1394,0.1008,0.1807
325,0.9363,0.0957,-0.1272
326,0.8123,-0.4153,-0.0630
327,1.2449,0.3188,0.1074
328,0.8669,-0.1318,-0.0720
329,0.9343,-0.0493,0.0100
330,1.1433,0.3921,0.2947
331,0.8911,-0.4370,0.0071
332,0.9412,-0.1099,-0.0935
333,1.1765,0.6450,0.1780
334,0.9431,-0.3225,-0.0381
335,0.8044,-0.4114,-0.0776
336,1.1677,0.8921,0.3098
337,0.9263,-0.0747,0.0105
338,0.9937,-0.4893,-0.0881
339,1.1853,0.3079,0.1174
340,0.9390,-0.0796,-0.1877
341,1.1724,-0.0317,0.1670
342,0.9744,0.0837,0.1360
343,0.8999,-0.2256,-0.0757
344,1.2810,0.2583,0.0674
345,0.9019,0.0530,-0.0618
346,0.9744,-0.3538,-0.0732
347,1.1929,0.3123,-0.0322
348,0.8267,-0.0269,0.0051
349,0.9712,-0.0068,0.1624
350,1.0728,0.1206,0.0117
351,0.8904,-0.1018,-0.0347
