Sample,X,Y,Z
780,0.9800,0.0034,-0.0073
781,0.9880,0.0051,0.0200
782,0.9832,0.0134,0.0015
783,0.9888,0.0049,0.0125
784,0.9810,0.0039,-0.0027
785,0.9932,0.0093,0.0078
786,0.9875,0.0134,0.0117
787,0.9849,0.0037,-0.0029
788,0.9910,0.0090,0.0164
789,0.9878,0.0061,0.0034
790,0.9988,0.0093,0.0269
791,0.9822,0.0146,0.0073
792,0.9956,0.0083,0.0183
793,0.9841,0.0151,0.0071
794,0.9878,0.0103,0.0137
795,0.9900,0.0112,0.0168
796,0.9810,0.0120,0.0000
797,0.9897,0.0146,0.0217
798,0.9812,0.0112,0.0044
799,0.9917,0.0120,0.0225
800,0.9790,0.0154,0.0027
801,0.9907,0.0154,0.0195
802,0.9792,0.0115,0.0073
803,0.9907,0.0061,0.0117
804,0.9861,0.0144,0.0149
805,0.9800,0.0049,0.0061
806,0.9888,0.0103,0.0315
807,0.9858,0.0146,0.0110
808,0.9968,0.0132,0.0298
809,0.9822,0.0090,0.0127
810,0.9927,0.0115,0.0269
811,0.9861,0.0093,0.0137
812,0.9878,0.0042,0.0112
813,0.9858,0.0100,0.0283
814,0.9780,0.0042,0.0129
815,0.9878,0.0063,0.0356
816,0.9839,0.0105,0.0120
817,0.9961,0.0049,0.0276
818,0.9822,0.0129,0.0134
819,0.9929,0.0098,0.0225
820,0.9810,0.0139,0.0149
821,0.9858,0.0090,0.0129
822,0.9861,0.0161,0.0237
823,0.9800,0.0095,0.0022
824,0.9966,0.0095,0.0244
825,0.9771,0.0088,0.0078
826,0.9917,0.0115,0.0278
827,0.9795,0.0198,0.0073
828,0.9917,0.0117,0.0085
829,0.9839,0.0095,0.0137
830,0.9871,0.0090,0.0095
831,0.9949,0.0127,0.0249
832,0.9861,0.0054,0.0078
833,0.9939,0.0073,0.0347
834,0.9841,0.0129,0.0168
835,0.9927,0.0093,0.0232
836,0.9871,0.0117,0.0042
837,0.9907,0.0081,0.0063
838,0.9861,0.0081,0.0183
839,0.9802,0.0056,0.0081
840,0.9829,0.0120,0.0276
841,0.9832,0.0068,0.0068
842,0.9927,0.0056,0.0222
843,0.9792,0.0107,0.0044
844,0.9890,0.0059,0.0166
845,0.9824,0.0083,0.0110
846,0.9871,0.0066,0.0122
847,0.9839,0.0100,0.0183
848,0.9832,0.0127,0.0022
849,0.9946,0.0117,0.0225
850,0.9841,0.0098,0.0029
851,0.9985,0.0122,0.0278
852,0.9851,0.0127,0.0071
853,0.9929,0.0117,0.0186
854,0.9861,0.0151,0.0127
855,0.9907,0.0044,0.0105
856,0.9880,0.0132,0.0208
857,0.9878,0.0146,0.0032
858,0.9917,0.0100,0.0215
859,0.9851,0.0098,0.0081
860,0.9939,0.0059,0.0229
861,0.9810,0.0100,0.0105
862,0.9907,0.0051,0.0107
863,0.9858,0.0173,0.0090
864,0.9868,0.0093,0.0039
865,0.9839,0.0098,0.0151
866,0.9790,0.0071,0.0051
867,0.9907,0.0129,0.0291
868,0.9832,0.0156,0.0073
869,0.9939,0.0100,0.0244
870,0.9822,0.0098,0.0076
871,0.9897,0.0110,0.0146
872,0.9888,0.0129,0.0137
873,0.9880,0.0088,0.0066
874,0.9841,0.0142,0.0234
875,0.9861,0.0103,0.0022
876,0.9917,0.0151,0.0303
877,0.9851,0.0078,0.0015
878,0.9937,0.0076,0.0183
879,0.9829,0.0100,0.0068
880,0.9861,0.0076,0.0095
881,0.9812,0.0132,0.0161
882,0.9841,0.0078,0.0034
883,0.9890,0.0105,0.0205
884,0.9792,0.0088,0.0032
885,0.9929,0.0129,0.0256
886,0.9790,0.0144,0.0044
887,0.9907,0.0073,0.0208
888,0.9841,0.0095,0.0088
889,0.9839,0.0081,0.0125
890,0.9858,0.0146,0.0178
891,0.9839,0.0076,0.0098
892,0.9900,0.0093,0.0298
893,0.9861,0.0127,0.0103
894,0.9949,0.0142,0.0310
895,0.9819,0.0103,0.0120
896,0.9968,0.0081,0.0217
897,0.9861,0.0107,0.0161
898,0.9888,0.0034,0.0127
899,0.9839,0.0083,0.0178
900,0.9858,0.0117,0.0090
901,0.9871,0.0103,0.0249
902,0.9783,0.0071,0.0085
903,0.9939,0.0100,0.0266
904,0.9841,0.0078,0.0059
905,0.9929,0.0100,0.0195
906,0.9861,0.0132,0.0166
907,0.9851,0.0100,0.0125
908,0.9858,0.0122,0.0227
909,0.9841,0.0105,0.0105
910,0.9937,0.0139,0.0325
911,0.9802,0.0105,0.0159
912,0.9937,0.0078,0.0337
913,0.9861,0.0139,0.0168
914,0.9929,0.0098,0.0239
915,0.9858,0.0154,0.0198
916,0.9897,0.0100,0.0146
917,0.9890,0.0105,0.0305
918,0.9822,0.0098,0.0076
919,0.9966,0.0142,0.0269
920,0.9849,0.0125,0.0132
921,0.9956,0.0042,0.0259
922,0.9810,0.0149,0.0120
923,0.9907,0.0120,0.0159
924,0.9819,0.0132,0.0193
925,0.9868,0.0098,0.0159
926,0.9849,0.0066,0.0256
927,0.9780,0.0129,0.0073
928,0.9890,0.0103,0.0300
929,0.9810,0.0125,0.0093
930,0.9939,0.0061,0.0212
931,0.9851,0.0093,0.0144
932,0.9919,0.0044,0.0159
933,0.9871,0.0078,0.0242
934,0.9888,0.0063,0.0129
935,0.9885,0.0073,0.0249
936,0.9810,0.0090,0.0081
937,0.9966,0.0100,0.0305
938,0.9832,0.0105,0.0112
939,0.9907,0.0085,0.0220
940,0.9868,0.0083,0.0107
941,0.9910,0.0098,0.0164
942,0.9841,0.0098,0.0229
943,0.9792,0.0049,0.0117
944,0.9927,0.0117,0.0278
945,0.9802,0.0068,0.0059
946,0.9946,0.0103,0.0303
947,0.9810,0.0144,0.0095
948,0.9900,0.0090,0.0269
949,0.9890,0.0178,0.0186
950,0.9839,0.0071,0.0151
951,0.9849,0.0081,0.0234
952,0.9832,0.0107,0.0105
953,0.9910,0.0142,0.0254
954,0.9851,0.0088,0.0117
955,0.9937,0.0093,0.0293
956,0.9819,0.0132,0.0127
957,0.9939,0.0081,0.0198
958,0.9849,0.0137,0.0190
959,0.9861,0.0098,0.0151
960,0.9849,0.0098,0.0210
961,0.9851,0.0073,0.0088
962,0.9888,0.0098,0.0254
963,0.9819,0.0107,0.0078
964,0.9939,0.0100,0.0247
965,0.9810,0.0100,0.0100
966,0.9900,0.0083,0.0146
967,0.9829,0.0144,0.0154
968,0.9812,0.0078,0.0100
969,0.9841,0.0081,0.0254
970,0.9819,0.0103,0.0081
971,0.9907,0.0125,0.0283
972,0.9832,0.0078,0.0093
973,0.9917,0.0120,0.0271
974,0.9858,0.0083,0.0151
975,0.9890,0.0068,0.0220
976,0.9861,0.0134,0.0227
977,0.9841,0.0134,0.0164
978,0.9871,0.0137,0.0300
979,0.9810,0.0066,0.0100
980,0.9956,0.0144,0.0315
981,0.9861,0.0110,0.0120
982,0.9954,0.0029,0.0239
983,0.9871,0.0107,0.0159
984,0.9890,0.0085,0.0171
985,0.9819,0.0105,0.0220
986,0.9832,0.0120,0.0085
987,0.9897,0.0068,0.0249
988,0.9822,0.0088,0.0061
989,0.9937,0.0107,0.0249
990,0.9832,0.0122,0.0085
991,0.9900,0.0117,0.0217
992,0.9841,0.0117,0.0144
993,0.9851,0.0103,0.0103
994,0.9849,0.0164,0.0227
995,0.9802,0.0093,0.0090
996,0.9915,0.0093,0.0300
997,0.9841,0.0112,0.0127
998,0.9985,0.0120,0.0286
999,0.9800,0.0105,0.0112
Rate 801, overflows 0
