Sample,X,Y,Z
331,0.8130,0.0972,0.3354
332,0.9392,0.1223,0.3291
333,1.0327,-0.0894,-0.4775
334,0.8853,-0.0852,0.1235
335,1.1011,0.4324,0.5884
336,0.9731,-0.3074,-0.4797
337,0.9099,-0.0881,0.2356
338,1.0955,0.4771,0.6482
339,0.8210,-0.4045,-0.4351
340,1.1099,-0.0095,0.2495
341,0.9243,0.3464,0.6714
342,0.8972,-0.3079,-0.4014
343,1.2312,-0.0059,0.1394
344,0.7925,0.1072,0.4849
345,1.0867,-0.0891,-0.0752
346,1.1082,0.0146,-0.0750
347,0.6484,-0.1218,0.4380
348,1.2341,0.2766,0.2412
349,1.0151,-0.1685,-0.4397
350,0.7212,-0.1179,-0.0134
351,1.2808,0.5635,0.5933
352,0.6956,-0.3499,-0.4380
353,0.9302,-0.1191,0.0081
354,1.1257,0.7456,0.6179
355,0.7407,-0.4810,-0.2473
356,1.0222,-0.0493,0.1348
357,1.1125,0.4766,0.4919
358,1.1157,-0.4204,-0.3708
359,1.1772,0.1760,0.1660
360,0.9060,0.1108,0.5105
361,1.0171,-0.3057,-0.1501
362,1.1726,0.3647,-0.0886
363,0.6570,-0.1838,0.2346
364,1.0300,0.0408,0.0767
365,0.9888,0.1326,-0.3115
366,0.6655,-0.2466,0.1235
367,1.1003,0.2324,0.3396
368,0.8396,-0.0342,-0.2710
369,0.7898,-0.2542,0.1091
370,1.2546,0.4719,0.5837
371,0.9675,-0.3274,-0.3257
372,1.0063,-0.2219,-0.0500
373,1.1714,0.6111,0.5386
374,0.9548,-0.2864,-0.0850
375,1.0408,-0.1777,-0.0178
376,1.0503,0.4138,0.2737
377,0.9080,-0.0422,0.1123
378,1.0581,-0.1399,-0.3059
379,0.8218,0.1223,0.1558
380,1.0876,0.2827,0.3220
381,0.9656,-0.2227,-0.4482
382,0.9526,-0.0847,-0.0220
383,1.1072,0.3508,0.6191
384,0.9636,-0.2822,-0.3594
385,1.0396,-0.1938,-0.2590
386,1.0015,0.4316,0.6030
387,0.9929,-0.2773,-0.1001
388,1.0232,-0.2610,-0.3250
389,0.8416,0.4009,0.4329
390,0.9207,-0.0378,0.1443
391,0.9421,-0.2063,-0.2847
392,0.7964,0.2839,0.1360
393,0.9958,0.0027,0.4275
394,1.0984,0.0913,-0.3545
395,0.7576,-0.0979,-0.0972
396,1.0366,0.1519,0.7515
397,1.0649,0.1860,-0.1863
398,0.9080,-0.4719,-0.2590
399,1.1326,0.3843,0.5310
400,0.9236,0.0149,0.0369
401,1.0066,-0.4270,-0.2634
402,1.1326,0.5044,0.2566
403,0.7720,-0.2334,0.0540
404,1.1199,-0.1614,0.0244
405,1.1296,0.3311,-0.0325
406,0.8152,-0.2542,0.2302
407,1.1775,0.1418,0.0730
408,1.1511,-0.0083,-0.3203
409,0.9683,-0.0686,0.1919
410,0.9419,0.1094,0.3357
411,1.1052,-0.0916,-0.1362
412,1.0066,0.1802,-0.2644
413,0.8293,0.1028,0.1736
414,1.0144,-0.3215,0.1213
415,1.1372,0.2791,-0.0852
416,0.8472,0.1353,-0.1370
417,0.7654,-0.3743,0.1628
418,1.3296,0.6394,0.0403
419,0.6707,-0.4817,-0.0691
420,1.0701,-0.0808,0.1689
421,1.0042,0.4775,-0.0371
422,0.8044,-0.3711,-0.2202
423,1.0308,0.2908,0.5151
424,0.7173,-0.2378,0.1389
425,1.1108,-0.0217,-0.3748
426,1.1150,0.4966,0.2087
427,0.4587,-0.5989,0.6023
428,1.2605,0.2610,-0.3247
429,1.1489,0.2693,-0.0918
430,0.7183,-0.2446,0.5039
431,1.0464,0.0261,0.1594
432,1.1560,0.0249,-0.1785
433,1.0708,0.1638,0.2314
434,1.0583,-0.0876,0.5681
435,1.1492,-0.0559,-0.2217
436,1.0046,0.1792,0.1782
437,0.8833,0.0488,0.6997
438,1.0166,-0.0994,-0.1379
439,1.1318,0.0342,0.0869
440,0.9929,0.3179,0.5798
441,0.7358,-0.3071,0.3779
442,1.3132,-0.0703,-0.2046
443,1.0310,0.3354,0.3201
444,0.7292,-0.1162,0.7703
445,1.2056,-0.0383,-0.0364
446,1.0962,0.0293,-0.2324
447,0.6655,-0.1482,0.6587
448,1.1746,0.5051,0.2644
449,1.0232,-0.3196,-0.4685
450,1.1501,-0.0955,0.3054
451,0.6902,0.2544,0.8933
452,1.0278,-0.1606,-0.3352
453,1.2788,0.3635,-0.1780
454,0.6843,-0.4172,0.9041
455,1.0955,0.2495,0.6072
456,1.0405,0.0090,-0.4670
457,1.0981,-0.2642,0.3228
458,0.9363,0.4575,0.9695
459,0.7749,-0.5493,0.0500
460,1.4558,0.5620,-0.0925
461,0.9243,-0.2048,0.7749
462,0.8982,-0.0911,0.7322
463,0.9819,0.0061,-0.3098
464,1.1433,0.2424,0.3552
465,0.7651,0.2786,0.9312
466,0.7642,-0.6230,0.2759
467,1.4812,0.7192,-0.4385
468,0.7175,-0.2358,0.9036
469,0.9624,0.1787,0.9575
470,1.0649,-0.3452,-0.4006
471,1.1013,0.2720,0.1360
472,0.6655,0.3943,1.1655
473,0.8208,-0.4150,0.3794
474,1.3882,-0.0381,-0.1533
475,0.9548,0.1211,0.6003
476,0.5837,0.2852,1.1609
477,1.0122,-0.1802,0.0862
478,1.4099,-0.0513,0.0066
479,0.8289,0.1304,0.7703
480,0.8892,0.0342,1.0591
481,1.0835,0.0471,0.0681
482,1.2114,-0.0088,0.0645
483,0.7800,0.0688,1.0857
484,0.7488,0.2349,0.9685
485,1.2595,-0.1487,0.0251
486,1.0767,0.0842,0.0339
487,0.6167,-0.1245,0.9878
488,1.0300,0.4575,0.9578
489,1.1606,-0.1472,-0.0867
490,1.0525,-0.4280,-0.0090
491,0.8276,0.5398,1.1128
492,1.1326,0.2068,0.8210
493,1.1042,-0.4485,0.0891
494,1.2095,-0.1914,0.0503
495,0.8892,0.5632,1.0591
496,0.8445,0.1802,1.0701
497,1.0671,-0.4934,0.3035
498,1.1665,-0.0120,0.0142
499,0.8943,0.6167,0.8914
500,0.7334,-0.0349,1.1606
501,1.1365,-0.4021,0.4246
502,1.1677,0.2202,-0.0623
503,1.0261,0.3315,0.7693
504,0.8423,-0.1570,1.2612
505,0.9470,-0.3113,0.5635
506,1.2341,0.3999,0.0461
507,1.0044,0.1653,0.6313
508,0.6729,-0.3921,1.0366
509,1.0054,0.1335,0.8354
510,1.0444,0.3464,0.0693
511,0.9607,-0.3372,0.3162
512,0.9958,0.4556,1.2498
513,0.7126,-0.2959,0.7205
514,1.1892,-0.0896,0.6062
515,1.1011,0.5164,0.2056
516,0.8853,-0.3003,0.9331
517,1.1782,0.2227,1.1245
518,0.7942,-0.2083,0.6453
519,1.0776,-0.1111,0.4192
520,1.3696,0.6746,0.9282
521,0.7983,-0.1567,0.6880
522,0.9302,-0.4790,0.8267
523,1.2212,0.5388,0.8140
524,0.9087,-0.3474,0.5815
525,1.1501,0.3794,0.7917
526,1.0293,0.0476,0.7847
527,0.9536,-0.2039,0.8062
528,1.0864,-0.0635,0.6274
529,1.0610,0.0269,0.5259
530,1.0815,0.3914,0.6860
531,1.0125,0.0759,0.9048
532,0.8259,-0.4006,0.6179
533,1.0356,0.0967,0.5825
534,1.0464,0.2581,1.0054
535,0.9568,-0.0305,0.7058
536,1.1003,0.1616,0.3118
537,0.9958,-0.0159,0.9773
538,0.9673,-0.1538,1.1050
539,0.9226,-0.1448,0.3621
540,1.0151,0.4004,0.4946
541,1.0786,0.2297,1.1157
542,0.9363,-0.1377,0.6736
543,1.1753,-0.4917,0.1694
544,1.1353,0.4531,0.8013
545,0.7935,0.1335,1.0942
546,0.9548,-0.2305,0.6843
547,1.2097,0.2305,0.4138
548,0.9839,-0.0222,0.9331
549,0.9773,-0.0483,0.6013
550,1.1775,-0.0100,0.5012
551,1.0642,0.2959,0.7166
552,0.7771,-0.2014,0.8884
553,1.1333,0.2344,0.7979
554,1.0408,-0.1089,0.4128
555,0.9939,-0.0178,0.7488
556,0.9597,0.0056,0.6494
557,1.0906,0.1448,0.5828
558,1.0242,0.0747,0.6111
559,0.7993,-0.1987,0.8101
560,0.9617,0.0808,0.6697
561,1.0173,0.1653,0.6414
562,0.9431,0.1299,0.6550
563,0.9243,-0.3276,0.4663
564,1.0984,0.3921,0.6921
565,0.9419,-0.0020,0.6978
566,0.9009,-0.1685,0.7466
567,1.1306,0.1616,0.5662
568,1.0435,0.2166,0.7769
569,0.8552,-0.1104,0.6394
570,1.0269,-0.0962,0.6812
571,1.0955,0.2715,0.5574
572,0.9714,-0.0955,0.7200
573,0.9673,0.0889,0.7290
574,1.0222,-0.0850,0.4441
575,1.1421,0.1702,0.7534
576,0.9292,-0.0435,0.8704
577,1.0320,-0.0940,0.3962
578,1.1531,0.2183,0.5037
579,0.9255,0.1353,0.9539
580,0.8013,-0.4019,0.7095
581,1.1863,0.3547,0.5603
582,1.0327,0.1746,0.3921
583,0.8015,-0.2012,0.7351
584,1.1372,0.1475,0.5200
585,0.9683,-0.0942,0.5491
586,0.9644,0.2080,0.5503
587,0.8950,-0.2007,0.4780
588,1.0933,0.3416,0.6235
589,0.9119,-0.2083,0.4729
590,0.9468,-0.0356,0.6304
591,1.1128,0.1292,0.2688
592,0.9595,0.0654,0.6738
593,0.9187,0.0410,0.5828
594,1.0496,-0.2180,0.5232
595,1.0435,0.3425,0.5088
596,0.9272,-0.2886,0.5415
597,1.0737,0.1938,0.7095
598,0.9734,0.0005,0.3274
599,1.0688,0.0066,0.6377
600,0.9021,-0.0442,0.4929
601,1.1714,0.1096,0.5972
602,0.9292,0.0698,0.2456
603,0.9832,-0.1523,0.5398
604,1.0854,0.2664,0.6074
605,0.8530,-0.1548,0.2502
606,1.0994,0.1316,0.5486
607,0.8591,-0.0920,0.4314
608,1.1362,0.2197,0.5884
609,0.8423,-0.1619,0.1138
610,1.0503,0.1106,0.5972
611,1.0161,0.1418,0.4438
612,0.8640,-0.1643,0.3875
613,1.1138,0.2273,0.3901
614,0.8679,-0.1331,0.4919
615,1.0457,0.2544,0.5706
616,0.8628,-0.2261,0.2144
617,1.0796,0.2400,0.5254
618,0.9702,0.0154,0.3755
619,0.9761,-0.0640,0.4224
620,1.0366,0.0344,0.1821
621,1.0037,0.0745,0.5144
622,0.9871,0.0627,0.3127
623,1.0232,-0.2229,0.0962
624,1.0945,0.3511,0.4358
625,0.8689,-0.2444,0.2087
626,1.1050,0.1152,0.3350
627,0.9675,0.0789,0.1194
628,1.0142,-0.1753,0.3481
629,1.0623,0.2407,0.3318
630,0.9146,-0.1814,0.1079
631,1.0925,-0.0017,0.3289
632,1.0134,0.1743,0.3025
633,0.8608,-0.2285,0.1096
634,1.0894,0.1377,0.1589
635,0.9653,0.1003,0.2417
636,0.8787,-0.2937,0.1416
637,1.0723,0.2507,0.0950
