Sample,X,Y,Z
361,1.0417,-0.0098,-0.0127
362,0.9097,-0.4351,-0.0020
363,0.9963,0.0420,0.0559
364,1.0708,0.0610,0.0193
365,0.9500,-0.3860,-0.1099
366,0.9673,-0.0215,0.0317
367,1.0532,0.0125,0.1448
368,0.9780,-0.3052,-0.0422
369,0.9438,-0.1797,-0.0420
370,1.0835,-0.0166,0.0576
371,0.9353,-0.1396,-0.0356
372,0.9917,-0.1929,0.0239
373,1.0193,-0.0764,0.1045
374,0.9458,-0.2263,-0.0493
375,1.0522,-0.0459,0.0779
376,0.9685,-0.1331,0.0227
377,0.9155,-0.3228,0.0247
378,1.0640,0.1335,0.0059
379,0.9871,-0.1770,0.0974
380,0.8904,-0.2812,-0.0283
381,0.9976,-0.0383,0.1335
382,1.0339,-0.1296,0.0195
383,0.8560,-0.2876,-0.0298
384,1.0212,0.0959,0.1208
385,1.0181,-0.2395,0.0642
386,0.9146,-0.3198,-0.1055
387,1.0125,0.0576,0.1614
388,0.9478,-0.0830,0.0222
389,0.9683,-0.4321,-0.0435
390,1.0503,0.0181,0.0750
391,0.9087,-0.1345,-0.0032
392,0.9927,-0.3589,-0.0120
393,1.0864,0.0444,0.0540
394,0.8669,-0.2644,0.0647
395,0.9900,-0.2268,-0.0852
396,1.0964,-0.0430,0.1328
397,0.9011,-0.1953,-0.0142
398,0.9751,-0.2222,-0.0569
399,1.1196,-0.1118,0.0684
400,0.9058,-0.2058,0.0205
401,0.9595,-0.1738,0.1587
402,1.0933,-0.0613,-0.0090
403,0.9412,-0.2812,-0.0476
404,1.0144,-0.1348,0.0510
405,0.9976,-0.2090,0.0408
406,1.0007,-0.0720,0.0042
407,1.0298,-0.2693,0.0281
408,0.8921,-0.2065,0.0530
409,0.9783,-0.0017,0.0032
410,1.0730,-0.1963,-0.0042
411,0.8892,-0.3003,-0.0364
412,0.9917,-0.0977,0.0928
413,1.0601,0.0181,0.0271
414,0.8904,-0.2327,0.0808
415,0.8989,-0.1968,-0.0110
416,1.1147,-0.1499,0.0361
417,0.9636,-0.0479,-0.0085
418,0.9595,-0.2966,-0.0085
419,0.9966,-0.0942,0.0691
420,0.9468,-0.1348,0.0198
421,1.0366,-0.0767,0.0735
422,0.8931,-0.2993,-0.0730
423,1.0544,-0.0852,0.1191
424,1.0261,-0.0964,-0.0183
425,0.9233,-0.3335,0.0081
426,1.0417,0.0544,0.0593
427,0.9988,-0.1128,0.1199
428,0.9067,-0.3875,-0.0994
429,1.0203,-0.0784,0.0588
430,1.1069,0.0142,0.0974
431,0.9165,-0.2407,-0.0535
432,0.9763,-0.1853,0.0781
433,1.0474,-0.0403,-0.0237
434,0.9285,-0.0569,0.0955
435,1.0212,-0.1726,-0.0449
436,1.0164,-0.2385,0.0635
437,0.9890,0.0935,-0.0193
438,0.9790,-0.2202,0.0149
439,1.0066,-0.1846,0.0574
440,0.9497,-0.0271,-0.0100
441,1.0017,-0.1292,-0.0093
442,0.9624,-0.0640,0.0623
443,0.9985,-0.0913,-0.0359
444,0.9834,-0.2917,0.0435
445,1.0259,0.1582,-0.0115
446,0.9519,-0.1135,0.0859
447,0.9634,-0.2617,0.0208
448,0.9900,-0.0840,0.0708
449,0.9441,-0.0271,-0.0339
450,0.9978,-0.0288,0.0537
451,0.9460,-0.2520,0.0337
452,0.9800,-0.1753,-0.0188
453,1.0457,0.0691,0.1355
454,0.9077,-0.0959,-0.0168
455,0.9294,-0.3562,0.1270
456,1.0903,-0.0015,0.0146
457,0.9519,0.0159,0.0115
458,0.9656,-0.3181,0.0044
459,0.9734,-0.1113,-0.0093
460,1.0317,0.0310,0.0815
461,1.0112,-0.0576,-0.0481
462,0.9194,-0.3140,-0.0654
463,1.0454,0.0747,0.0068
464,1.0603,-0.0051,-0.0056
465,0.9656,-0.3118,-0.0315
466,0.9851,0.0171,0.0378
467,1.0803,0.0002,0.1250
468,0.9536,-0.3608,-0.0427
469,0.9880,-0.0137,0.0278
470,0.9978,-0.0720,0.0273
471,0.9929,-0.1797,-0.0142
472,0.9526,-0.0381,0.0588
473,0.9888,-0.2109,0.0154
474,0.9409,-0.1665,0.0784
475,0.9897,0.0181,0.1057
476,0.9312,-0.2681,0.0090
477,0.9539,-0.2529,0.0845
478,0.9890,-0.0908,0.1375
479,0.9214,-0.3423,0.0298
480,0.9885,0.0564,0.0437
481,0.9470,-0.2354,0.0325
482,0.9314,-0.2490,0.0234
483,0.9951,-0.0801,-0.0042
484,0.9624,-0.2500,-0.0061
485,1.0222,-0.1509,0.0105
486,0.9243,-0.2583,-0.0066
487,1.0454,-0.1411,0.0637
488,1.0203,-0.1702,-0.0103
489,0.9236,-0.4465,-0.0928
490,1.1287,-0.0181,0.0918
491,1.0049,-0.0728,-0.0679
492,0.9819,-0.3306,-0.0740
493,1.0603,-0.1877,0.0557
494,0.9587,-0.2278,0.0063
495,1.0320,-0.2053,-0.0479
496,1.0024,-0.0889,0.1091
497,0.9800,-0.2048,0.0718
498,0.9878,-0.3979,0.0154
499,1.0283,-0.1030,-0.0059
500,0.9929,0.0337,0.0339
501,0.9753,-0.3069,0.0042
502,1.0464,-0.1750,0.0273
503,0.8276,-0.1863,-0.0159
504,1.0476,-0.0354,0.0986
505,0.9714,-0.1370,0.1421
506,0.8521,-0.3628,-0.0088
507,1.0640,0.0359,0.0930
508,1.0229,0.0002,0.0911
509,0.8618,-0.5249,-0.0713
510,0.9653,0.0049,0.0894
511,1.0496,0.3203,0.0371
512,0.9146,-0.6353,-0.0828
513,1.0034,-0.1309,0.0105
514,0.9653,0.1042,-0.0159
515,1.0251,0.0232,0.0256
516,0.9556,-0.3484,0.0205
517,0.9341,-0.1899,0.0696
518,1.2078,0.2729,0.0972
519,0.9192,-0.3254,-0.0308
520,0.8271,-0.3843,-0.0674
521,1.1716,0.3188,0.1638
522,1.0281,-0.1172,-0.1504
523,0.8689,-0.4592,-0.0288
524,1.0476,0.1548,0.1292
525,1.0750,-0.0227,-0.0308
526,0.9509,-0.1545,-0.0449
527,1.0222,-0.1296,0.1755
528,1.0122,-0.1846,0.0386
529,1.0513,0.0715,0.0227
530,1.0142,-0.0728,0.0676
531,0.8755,-0.4907,0.0315
532,0.9958,0.1028,0.0920
533,1.0945,0.0747,-0.0464
534,0.9109,-0.3391,-0.0347
535,0.9880,-0.0779,0.1140
536,1.0154,0.1223,0.0569
537,0.8777,-0.2539,-0.0483
538,1.0044,0.0471,0.1074
539,1.0376,-0.1968,0.0293
540,0.8843,-0.1602,-0.0999
541,1.0452,0.1699,0.1113
542,0.9146,-0.2222,-0.0039
543,0.8687,-0.2358,0.0259
544,1.0825,0.2214,-0.0208
545,0.9292,-0.2739,0.0791
546,0.9126,-0.2563,-0.0032
547,1.0193,0.0293,0.1284
548,1.0415,-0.1382,-0.0303
549,0.8904,-0.2996,0.0640
550,0.9666,-0.1643,0.0798
551,1.0776,-0.0127,0.0669
552,0.9478,-0.1853,-0.0029
553,0.9949,-0.4658,0.0039
554,0.9976,-0.0496,0.0745
555,1.0122,-0.0947,-0.0479
556,0.9927,-0.4097,0.0217
557,1.0691,-0.1975,0.1277
558,0.8748,-0.2776,-0.0110
559,1.1853,-0.0618,0.0303
560,1.0076,-0.0439,0.0420
561,0.8472,-0.5981,-0.1628
562,1.0620,-0.1316,0.0835
563,1.0613,0.1499,0.0532
564,0.9539,-0.4270,-0.0107
565,0.9695,-0.3860,-0.0151
566,1.0532,0.0842,0.0654
567,0.9099,-0.2458,-0.0330
568,0.9839,-0.2544,0.1294
569,1.0239,-0.0510,-0.0042
570,1.0056,-0.4316,-0.0405
571,0.9539,-0.0703,0.1006
572,0.9988,-0.0120,0.0940
573,1.0229,-0.3979,-0.0837
574,1.0349,-0.0996,0.0898
575,0.9343,0.2131,0.1638
576,0.9958,-0.3352,-0.0908
577,0.9868,-0.2944,0.0024
578,1.0383,0.1909,0.0481
579,0.9048,-0.0583,0.0173
580,0.9360,-0.1970,-0.1042
581,1.1414,0.1714,0.0964
582,0.8999,-0.2349,-0.0989
583,1.0125,0.0706,-0.0161
584,1.0974,0.1780,0.0078
585,0.8645,-0.1184,0.0256
586,1.0796,0.0254,0.1997
587,0.9900,0.0303,-0.0923
588,1.0278,-0.1235,0.0100
589,0.9607,0.3325,0.0288
590,0.9819,-0.0103,0.0022
591,1.0327,-0.0793,-0.0515
592,0.9207,0.2476,0.1072
593,1.0134,0.1733,0.1653
594,0.8052,0.0022,-0.0928
595,1.0974,0.1733,0.1208
596,0.8894,-0.0381,-0.0391
597,0.9783,0.2705,0.1252
598,0.9744,0.2725,0.0728
599,0.9050,-0.1594,-0.0537
600,1.0532,0.3206,0.1423
601,0.9058,0.1589,0.0498
602,0.9692,0.0752,0.0225
603,0.9343,0.0483,-0.0676
604,1.0085,0.1548,0.0190
605,1.0227,0.4370,0.0142
606,0.9604,0.0024,-0.0334
607,0.9470,-0.1392,-0.0713
608,1.0366,0.5105,0.1138
609,1.0476,0.1860,-0.0889
610,0.9480,-0.1575,-0.0354
611,0.9949,0.3467,0.0161
612,1.0396,0.1123,-0.0312
613,1.0427,0.2231,-0.0881
614,1.0435,0.1953,0.1746
615,0.9939,0.1685,-0.0981
616,0.9626,0.0498,0.0513
617,1.0601,0.4363,0.0198
618,0.9324,-0.0117,0.0837
619,0.9214,0.1194,-0.0039
620,1.0652,0.4016,0.0491
621,1.0212,0.1501,-0.0461
622,0.9216,0.0391,0.0476
623,0.9868,0.1951,-0.0034
624,1.0034,0.2556,-0.0098
625,0.9597,0.2407,0.0459
626,0.9458,0.0640,0.0857
627,0.9792,0.2334,0.0537
628,0.9900,0.1631,0.0459
629,1.0242,0.2671,-0.0347
630,0.9841,0.1335,0.0671
631,0.9019,0.2751,-0.0085
632,0.9946,0.0576,0.0310
633,1.0542,0.2625,0.0305
634,0.9097,0.1772,-0.0374
635,0.9409,0.0823,-0.0583
636,1.0679,0.3943,0.0950
637,0.8960,0.0994,-0.0540
638,1.0300,0.0833,0.0156
639,1.0486,0.2925,-0.0090
640,0.9141,-0.0083,-0.1086
641,1.0735,0.3813,0.1482
642,0.9724,0.2056,-0.1006
643,0.9380,-0.0779,-0.0098
644,1.0620,0.4392,0.0337
645,0.9509,0.0730,0.0923
646,0.9109,0.0442,-0.1101
647,1.1382,0.5320,0.1282
648,0.9468,0.0376,-0.0527
649,0.8999,-0.2097,0.0503
650,1.0818,0.6636,0.1086
651,0.9792,0.1426,-0.0112
652,0.9780,-0.0518,-0.0298
653,0.9438,0.1350,0.0901
654,1.0652,0.5405,0.0576
655,0.9341,0.0286,-0.0325
656,0.9236,-0.0491,-0.0442
657,1.0464,0.4412,0.0203
658,0.9919,0.2971,0.1248
659,0.9106,-0.0417,-0.1365
660,0.9724,0.2476,0.0806
661,1.0366,0.3777,-0.0190
662,0.9038,-0.1179,0.0100
663,0.9861,0.4351,0.0881
664,1.0203,0.1577,-0.0344
665,0.9556,0.0078,-0.1521
666,0.9685,0.3911,0.1384
667,1.0271,0.1985,0.0002
668,0.9607,-0.0090,-0.0615
669,1.0259,0.3738,-0.0327
670,0.9392,0.2026,0.1118
671,0.9270,0.0481,0.0154
672,1.0115,0.1650,0.0505
673,1.0190,0.3992,0.0757
674,0.9314,0.0825,-0.0413
675,1.0151,0.1482,0.0623
676,1.0564,0.3901,0.0605
677,0.8955,-0.0977,0.0286
678,1.0249,0.2903,-0.0283
679,1.0115,0.3726,0.1501
680,0.9187,-0.0137,-0.0686
681,0.9773,0.1440,0.0479
682,1.0535,0.3813,0.0264
683,0.9421,0.1841,-0.0225
684,0.9634,0.1416,0.0300
685,1.0173,0.2244,-0.0237
686,0.9871,0.1877,0.0105
687,0.9490,0.1682,0.0085
688,0.9800,0.1641,-0.0217
689,1.0623,0.3755,-0.0269
690,0.9841,0.0081,-0.0847
691,1.0093,0.1682,-0.0225
692,1.0496,0.3706,-0.0188
693,0.9968,0.0205,-0.1245
694,1.0161,0.2664,0.0266
695,1.0242,0.2866,0.0327
696,1.0220,0.0266,-0.0571
697,0.9880,0.1641,0.0039
698,1.0513,0.3005,0.0793
699,1.0154,0.1741,0.0461
700,0.9294,0.1143,0.0042
701,1.0767,0.1619,0.0669
702,0.9460,0.2300,0.0322
703,0.9832,0.2605,0.0388
704,1.0652,0.1958,0.0281
705,0.8784,0.0178,-0.0435
706,0.9937,0.2917,0.1128
707,0.9529,0.1499,0.0122
708,0.9109,0.0671,0.0452
709,0.9634,0.3086,0.0447
710,0.9998,0.1196,0.0186
711,0.9089,0.0083,-0.0842
712,0.9558,0.1494,0.0583
713,1.0281,0.3655,0.0359
714,0.9138,0.0105,-0.0286
715,0.9771,0.0952,0.0488
716,1.0173,0.2739,0.0625
717,0.9165,-0.0129,-0.0386
718,0.9861,0.1108,-0.0034
719,0.9946,0.4192,0.1145
720,0.9851,-0.0603,-0.0283
721,1.0298,0.0144,0.0298
722,0.9792,0.3560,0.0417
723,1.0134,0.0647,0.0283
724,1.0288,0.0020,-0.1035
725,0.9880,0.2798,0.0671
726,1.0552,0.1960,0.0059
727,0.9695,-0.1619,-0.0530
728,1.0271,0.1929,0.0088
729,1.0496,0.3853,0.1013
730,0.9871,-0.0813,-0.0630
731,0.9692,0.0715,-0.0447
732,1.0669,0.3333,0.0103
733,0.9578,-0.0703,-0.0266
734,0.9832,0.1702,-0.0757
735,1.0496,0.1606,0.1096
736,0.9497,0.1121,-0.0520
737,0.9558,0.1577,0.0266
738,1.0620,0.2449,0.0239
739,0.9038,-0.1165,-0.0349
740,0.9966,0.1931,0.1138
741,1.0000,0.3328,0.0730
742,0.8743,-0.0322,0.0208
743,0.9800,0.2751,-0.0261
744,1.0396,0.0857,0.1216
745,0.9792,0.0701,-0.0876
746,0.8933,0.1831,0.0862
747,1.0662,0.3657,0.0872
748,0.9429,0.0054,-0.0212
749,0.9636,0.0327,0.0273
750,0.9790,0.3320,0.1133
751,1.0649,0.1873,-0.0361
752,0.9067,-0.0242,-0.0137
753,1.0093,0.3953,0.0669
754,1.0115,0.1045,0.0115
755,0.9636,0.0261,-0.0876
756,1.0017,0.3696,0.0557
757,0.9744,0.0510,-0.0188
758,0.9851,0.1394,-0.0203
759,1.0679,0.3582,0.1055
760,0.9399,0.0713,-0.0435
761,0.9888,-0.0044,-0.0388
762,1.1238,0.4915,0.0918
763,0.9038,0.0051,-0.0784
764,0.9741,0.0554,0.0740
765,1.0991,0.4890,0.0291
766,0.8979,-0.0928,-0.0630
767,1.0337,0.2361,0.0471
768,1.0552,0.3640,0.1248
769,0.9526,0.0544,-0.0586
770,0.9917,0.0837,0.0200
771,1.0630,0.3982,0.0967
772,0.9526,0.2412,-0.0044
773,0.9897,0.0183,-0.0867
774,1.0220,0.3035,0.0010
775,0.9907,0.2820,0.0640
776,0.9233,0.0662,-0.0613
777,0.9819,0.2058,0.0210
778,1.0222,0.3472,0.0535
