Sample,X,Y,Z
105,0.8833,-0.1582,-1.4602
106,1.1648,0.1606,-1.0474
107,1.0281,0.0645,-0.6919
108,0.7554,-0.4216,-0.8186
109,1.2156,0.4924,-1.0015
110,0.8804,-0.2185,-0.8782
111,0.8667,-0.2671,-0.9163
112,1.0073,-0.0215,-0.8967
113,1.0210,0.1201,-0.9417
114,0.8372,-0.3010,-0.8804
115,0.9497,-0.0991,-1.0452
116,1.0610,0.1423,-0.8987
117,1.1860,0.1580,-0.3069
118,0.9021,-0.3792,-1.1812
119,1.0427,0.0862,-1.0962
120,0.9802,0.1265,-0.6860
121,0.9722,0.0259,-0.8157
122,0.8835,-0.3342,-0.9341
123,1.0991,0.1768,-0.6497
124,0.9617,-0.0557,-0.6401
125,0.8774,-0.2468,-0.8582
126,0.9810,0.0703,-0.6584
127,1.1138,0.1538,-0.7668
128,0.9421,-0.1238,-0.7476
129,1.0454,-0.0425,-0.9221
130,1.0532,0.1702,-0.7209
131,0.8735,-0.0369,-0.7307
132,0.9272,-0.0056,-0.5657
133,0.9468,-0.0256,-0.7410
134,0.9702,-0.0508,-0.8264
135,0.9985,-0.1626,-0.6428
136,0.9448,-0.0813,-0.7834
137,0.9321,0.1577,-0.6418
138,0.9150,-0.1235,-0.6086
139,1.0085,-0.0198,-0.6870
140,1.0435,0.0784,-0.7463
141,0.9402,-0.1899,-0.6304
142,1.0398,0.1086,-0.5571
143,0.9302,0.0630,-0.6438
144,0.9099,-0.2029,-0.7349
145,0.9998,-0.0234,-0.5933
146,1.0535,0.0259,-0.6841
147,0.9341,-0.1677,-0.7170
148,0.9280,0.0156,-0.5200
149,0.9480,-0.0166,-0.4507
150,1.0249,0.1182,-0.7776
151,1.0532,-0.0542,-0.7405
152,0.9929,-0.1055,-0.4927
153,0.8884,-0.0159,-0.3501
154,0.9263,-0.0115,-0.5051
155,1.1179,0.0657,-0.7368
156,1.0261,-0.0996,-0.7251
157,0.9155,-0.1069,-0.3479
158,0.9041,-0.0464,-0.2285
159,0.9695,-0.0598,-0.6157
160,1.1179,0.0703,-0.9546
161,1.0085,0.1709,-0.6138
162,0.8318,-0.1777,-0.1543
163,0.8279,-0.1882,-0.3052
164,1.0547,0.0415,-0.9241
165,1.1121,0.2378,-0.9380
166,0.9126,-0.0632,-0.2883
167,0.7791,-0.3945,-0.1057
168,1.0554,0.0603,-0.5425
169,1.0767,0.0728,-0.9758
170,1.0613,0.0596,-0.5347
171,0.8813,-0.0356,0.0171
172,0.8462,-0.0176,-0.3977
173,1.1108,-0.1648,-0.9250
174,1.1248,0.2549,-0.6353
175,0.6785,-0.0059,0.0193
176,0.9548,-0.0239,-0.2627
177,1.1082,-0.1501,-0.9263
178,0.9705,0.0317,-0.6733
179,0.8484,0.1506,-0.1255
180,0.9409,-0.0576,-0.4709
181,1.0190,-0.1226,-0.8792
182,1.0396,0.1707,-0.6377
183,0.8696,0.0693,0.0872
184,0.9324,-0.1973,-0.5776
185,1.0417,-0.1748,-0.9575
186,1.0730,0.3882,-0.4722
187,0.7319,-0.2178,0.2104
188,0.9841,-0.1780,-0.8960
189,1.0444,-0.2073,-0.8333
190,0.9878,0.4978,-0.2908
191,0.8765,-0.2131,0.2083
192,1.0981,-0.2954,-0.9749
193,1.0857,0.1978,-0.7524
194,0.8230,0.3577,-0.0857
195,0.8386,-0.2053,-0.0601
196,1.2427,-0.0186,-1.0276
197,1.0203,0.1338,-0.6782
198,0.9028,0.1169,0.2178
199,1.0337,-0.1208,-0.5027
200,1.1919,-0.2158,-1.0188
201,0.9304,0.1260,-0.0569
202,0.8992,0.0730,-0.1538
203,1.0581,-0.2339,-0.8352
204,1.0063,0.0728,-0.7004
205,0.7830,0.0527,0.0781
206,0.9783,-0.1721,-0.4663
207,1.1169,0.1538,-0.8823
208,0.6626,-0.1587,-0.2427
209,1.0701,0.0601,0.0891
210,1.0583,-0.0950,-1.2075
211,0.7188,-0.1753,-0.5461
212,1.0190,0.3103,0.3179
213,1.0408,-0.2222,-0.6694
214,1.1606,-0.1111,-0.9543
215,0.9255,0.1194,0.1899
216,0.9529,0.0020,-0.4722
217,1.0964,-0.1633,-0.8511
218,0.9087,0.0427,-0.1990
219,0.8813,0.1816,-0.1169
220,1.0251,-0.0569,-0.8569
221,0.8218,-0.3193,-0.4700
222,0.9304,0.3589,-0.2300
223,1.0710,-0.0518,-0.4458
224,0.8865,-0.2698,-0.7026
225,0.9778,0.2319,0.0347
226,1.1941,-0.0940,-0.2817
227,0.8921,0.0486,-0.8870
228,1.1189,0.0085,-0.1040
229,1.0586,-0.0693,-0.1594
230,0.9126,0.1521,-0.7502
231,0.9460,0.0027,0.0312
232,0.9116,-0.0474,-0.4338
233,0.8298,-0.1584,-0.8491
234,1.0933,0.3376,0.0374
235,0.8472,-0.3931,-0.2500
236,0.9468,-0.1973,-0.5657
237,1.2273,0.4478,0.0000
238,0.8386,-0.3518,-0.0498
239,0.9529,-0.2122,-0.1135
240,1.0779,0.2102,0.2881
241,0.9614,-0.1218,-0.6145
242,0.9272,0.0049,-0.2656
243,1.2058,0.2053,0.8552
244,0.9617,-0.3110,-0.4536
245,0.9988,0.1177,-0.4565
246,1.2319,0.2898,0.7554
247,1.0730,-0.2737,-0.4653
248,1.1167,-0.0061,-0.4641
249,1.1667,0.3345,0.6980
250,1.0181,-0.4937,-0.2932
251,0.9341,0.3047,-0.3772
252,1.1235,0.2244,0.9438
253,0.9226,-0.2756,-0.5479
254,0.8911,-0.0161,-0.2375
255,1.2107,0.5024,0.6365
256,0.8826,-0.5178,-0.7710
257,0.8960,0.0730,0.1733
258,0.9666,0.2405,0.7830
259,1.0825,-0.3003,-0.9192
260,0.8340,0.1440,0.3403
261,1.1694,0.0977,0.9243
262,0.7437,-0.4663,-1.1838
263,0.7817,0.4197,0.6177
264,1.0027,0.4761,1.0330
265,0.8425,-0.5940,-1.2622
266,0.7273,-0.0034,0.4050
267,1.1824,0.6899,1.3152
268,0.9353,-0.3740,-1.6226
269,0.7524,-0.2515,0.8950
270,1.3550,0.1719,0.8149
271,1.0161,0.0342,-0.8967
272,0.6472,0.2334,0.3372
273,1.0759,-0.3013,1.0759
274,1.3435,0.0442,-0.6597
275,0.2598,-0.0066,0.1211
276,1.4653,0.1716,0.9126
277,1.0972,0.2825,-0.2161
278,0.5288,-0.6355,0.0071
279,1.2944,0.0996,0.8511
280,1.3755,0.4436,-0.1553
281,0.5117,-0.2300,-0.0566
282,1.3201,-0.1892,0.5740
283,1.3267,0.2957,0.0508
284,0.5327,0.1174,-0.0647
285,1.3484,-0.1155,0.7263
286,1.1443,0.1082,-0.1355
287,0.6785,0.2622,-0.1047
288,1.3403,0.1418,1.0786
289,1.0034,-0.2151,-0.0862
290,0.5781,-0.1921,-0.0549
291,1.5613,0.8511,0.5281
292,0.8706,-0.4585,0.2451
293,0.7007,-0.3171,0.2805
294,1.3474,0.2817,0.2773
295,0.9546,0.1863,-0.0334
296,0.7866,-0.0132,0.1362
297,0.9546,-0.4038,0.6567
298,1.3042,0.3894,-0.1863
299,0.8328,0.2593,-0.1055
300,0.8618,-0.4968,0.4468
301,1.1980,0.0261,0.0742
302,1.1091,0.5305,-0.1685
303,0.9468,-0.3376,0.3293
304,1.0134,-0.3748,0.1028
305,1.0737,0.5535,0.1597
306,1.1091,-0.0928,0.2527
307,1.1763,-0.3896,-0.1658
308,1.1863,0.2556,0.2864
309,0.7407,-0.1411,0.5376
310,1.1392,0.1309,0.0637
311,1.1091,-0.0146,-0.0076
312,0.6763,-0.3691,0.3257
313,1.3689,0.5640,0.1152
314,0.7876,-0.3318,-0.0952
315,0.6987,-0.4556,0.2668
316,1.4167,0.7563,0.1309
317,0.7771,-0.4639,-0.2085
318,0.7017,-0.2197,0.5923
319,1.1726,0.6528,0.1116
320,0.7104,-0.5291,-0.2610
321,1.0085,0.2505,0.4402
322,1.0229,0.4851,0.3228
323,0.6353,-0.6636,-0.1077
324,1.1587,0.5134,0.3911
325,0.9412,0.4092,0.0781
326,0.7769,-0.6665,-0.0999
327,1.1460,0.6243,0.4116
328,0.8901,0.0872,-0.0576
329,0.9304,-0.4514,-0.1477
330,1.1636,0.5125,0.2634
331,0.8113,-0.1040,0.1492
332,1.1646,-0.2007,-0.3049
333,1.1479,0.3567,0.1125
334,0.8093,-0.4055,0.1560
335,1.2407,0.1775,-0.1721
336,1.0281,0.2168,0.0486
337,0.7930,-0.4460,0.2407
338,1.3315,0.2852,-0.0369
339,1.0242,-0.0068,-0.0220
340,0.8247,-0.2437,0.4409
341,1.1597,0.3884,0.0354
342,0.9995,-0.1492,0.0212
343,0.7964,0.0273,0.4302
344,0.9570,0.1663,0.1042
345,0.9929,-0.0059,-0.0837
346,0.8933,0.0537,0.2209
347,0.9910,0.0835,0.0989
348,1.0486,-0.0979,-0.0510
349,0.8582,-0.0686,0.1426
350,1.0613,0.1008,0.2153
351,1.1909,0.0566,-0.2170
352,0.7695,-0.2781,-0.1138
353,1.0447,0.2593,0.4705
354,1.2202,0.0129,-0.2019
355,0.8513,-0.3240,-0.1216
356,0.9653,0.3396,0.3215
357,1.0483,-0.0679,0.0344
358,1.1382,0.0471,-0.1270
359,0.8171,-0.0789,0.1951
360,0.9663,0.0586,-0.0408
361,1.0222,0.1689,-0.0769
362,0.8462,-0.0327,0.1655
363,1.0212,0.0791,0.1414
364,0.8435,0.0581,-0.3569
365,1.0005,0.0071,0.4534
366,1.1726,0.3257,0.2236
367,0.8394,-0.5415,-0.4827
368,1.0220,0.3267,0.2983
369,1.1538,0.3777,0.5464
370,0.9106,-0.7788,-0.3562
371,1.0662,0.0920,0.0564
372,0.9939,0.5552,0.5100
373,0.8491,-0.3940,-0.0139
374,1.0095,-0.2239,-0.0310
375,0.9519,0.3218,0.2800
376,0.9487,0.1667,0.0491
377,0.8628,-0.2456,-0.1150
378,0.9656,0.0173,0.2537
379,1.1326,0.3013,0.2344
380,1.1541,-0.1987,-0.4409
381,0.9312,-0.1106,0.0596
382,1.1968,0.1873,0.3120
383,1.2104,-0.0605,-0.3005
384,0.9912,-0.1768,0.0264
385,0.9958,0.0198,0.4490
386,1.1255,0.0811,-0.4519
387,0.9460,0.0229,-0.1206
388,0.8240,-0.1404,0.4880
389,1.0688,0.1235,0.1199
390,0.9487,0.0828,-0.4836
391,0.8406,-0.0901,0.3562
392,1.2556,0.3716,0.4377
393,0.8953,-0.6018,-0.4109
394,1.1216,0.1692,0.2021
395,1.0610,0.4031,0.2607
396,0.9041,-0.5308,-0.2817
397,1.1421,0.3396,0.0193
398,0.6931,-0.1104,0.3088
399,0.9548,-0.0393,-0.0173
400,1.0281,0.2424,-0.3940
401,0.7673,-0.1853,0.2068
402,1.1204,0.2681,0.4551
403,0.9067,-0.2332,-0.4543
404,0.9011,-0.1750,0.0608
405,1.1724,0.5798,0.4360
406,0.9961,-0.4829,-0.2346
407,1.1206,-0.0051,-0.1194
408,0.9819,0.3953,0.4204
409,0.9106,-0.2461,-0.0505
410,1.0994,0.0046,-0.2175
411,0.9380,0.2537,0.2876
412,0.9636,-0.0154,0.2754
413,1.0054,-0.0835,-0.2158
414,0.9673,0.0627,0.1489
415,1.0815,0.0808,0.2463
416,1.1804,-0.0767,-0.2849
417,0.8989,-0.0186,0.1763
418,0.9783,0.0273,0.3367
419,1.2107,0.0364,-0.2622
420,1.0601,-0.0750,-0.1089
421,0.6750,-0.0193,0.5671
422,0.9802,0.2739,0.1414
423,1.0220,-0.1775,-0.5667
424,0.9910,0.0996,0.3650
425,0.9304,0.1230,0.4568
426,0.9917,-0.3354,-0.3743
427,1.1411,0.3840,0.1038
428,0.9128,0.0125,0.3064
429,1.0564,-0.2493,0.0327
430,1.1453,0.2271,0.0051
431,0.7222,-0.1570,0.1235
432,1.0532,-0.0276,0.0811
433,1.0776,0.0862,-0.2844
434,0.9214,-0.0085,0.2280
435,1.0933,0.0723,0.2600
436,0.9998,-0.2698,-0.4146
437,1.0991,0.1780,0.1499
438,1.0483,0.2478,0.3208
439,1.0874,-0.3071,-0.3645
440,1.2087,0.0254,0.0151
441,0.7905,0.0964,0.4019
442,1.0015,0.0315,-0.0317
443,1.1353,0.0215,-0.3503
444,0.9731,0.0037,0.3735
445,1.0288,-0.0276,0.1997
446,1.0249,-0.2358,-0.3567
447,1.0593,0.2988,0.0950
448,0.9026,-0.0542,0.1990
449,0.9392,-0.1233,-0.2153
450,1.1511,0.2048,-0.0100
451,0.8286,-0.1968,0.1609
452,0.8694,-0.0322,-0.1262
453,1.0728,0.3416,-0.1428
454,0.9236,-0.1399,0.2000
455,0.9216,-0.0986,0.1584
456,0.9324,-0.0190,-0.1733
457,1.0571,0.1841,0.0801
458,0.9526,0.1638,0.1238
459,0.8853,-0.4272,0.0671
460,1.0269,0.2402,0.1794
461,0.9705,0.1304,-0.1079
462,0.9370,-0.1362,0.0034
463,0.9224,0.1235,0.2534
464,0.9927,-0.0588,0.0715
465,1.1831,0.1851,-0.0505
466,0.8022,-0.2310,-0.0996
467,1.0571,-0.0137,0.2131
468,1.2407,0.4421,-0.0161
469,0.8765,-0.3784,-0.0459
470,1.0161,0.0942,0.3408
471,1.1003,0.1462,-0.2095
472,1.1082,-0.0542,-0.2236
473,0.8328,-0.1194,0.3572
474,0.9695,-0.0334,0.1357
475,1.2241,0.2781,-0.1704
476,0.9167,-0.2581,-0.0134
477,0.9812,-0.0410,0.3474
478,1.1880,0.2969,-0.1074
479,0.9539,-0.3291,-0.3269
480,1.0115,0.1875,0.3606
481,0.8413,-0.0017,0.1682
482,0.9585,0.0300,-0.1128
483,0.9314,0.2471,-0.0112
484,0.8230,-0.3457,0.0562
485,1.0396,0.2109,-0.1587
486,0.8552,0.0173,0.0366
487,0.9294,-0.0681,0.1797
488,1.0974,0.0649,-0.2329
489,1.0320,-0.0212,-0.0996
490,0.8794,-0.0386,0.4985
491,0.9617,-0.0942,-0.1538
492,1.0056,0.1167,-0.3081
493,0.8738,0.2004,0.3738
494,0.9185,-0.1267,0.2112
495,1.2173,-0.0120,-0.4329
496,0.9165,0.0425,-0.0212
497,0.9526,0.0969,0.3560
498,1.2378,0.0720,-0.2620
499,1.0496,-0.1653,-0.2908
500,0.9751,0.0298,0.4839
501,0.9126,0.1531,-0.0608
502,1.0464,-0.0535,-0.2932
503,0.9331,0.1084,0.3394
504,0.9070,-0.0256,0.1306
505,1.0027,-0.0347,-0.3242
506,0.9226,0.1069,0.2166
507,0.8601,0.0232,0.2920
508,1.0532,-0.0686,-0.5042
509,1.0896,0.1274,-0.0308
510,0.9282,-0.0361,0.7515
511,0.8345,-0.1411,-0.3767
512,1.0857,0.1318,-0.2368
513,0.8650,0.4126,0.3108
514,0.8035,-0.3958,0.1003
515,1.1482,0.1323,-0.0740
516,0.7661,0.1516,0.1504
517,0.9099,0.1448,0.1938
518,1.1687,-0.1868,-0.5024
519,0.9929,-0.1077,0.1565
520,0.8657,0.0967,0.7534
521,1.1111,-0.0989,-0.6157
522,1.0562,0.0791,-0.2793
523,0.7917,0.1001,0.5457
524,1.1003,-0.1956,0.1152
525,1.1335,0.1836,-0.4575
526,0.8257,-0.2622,0.0989
527,1.2078,0.3052,0.2251
528,1.0144,-0.0205,-0.2144
529,1.0095,-0.1868,-0.0044
530,1.1287,0.1699,0.3787
531,1.0378,-0.1572,-0.4019
532,0.9878,-0.0273,-0.1570
533,0.8306,0.3484,0.6675
534,0.8765,-0.2092,-0.0325
535,1.0229,-0.1111,-0.5364
536,0.9236,0.3594,0.4221
537,1.0366,-0.0811,0.2925
538,1.2085,-0.3179,-0.6145
539,0.9829,0.1736,0.0059
540,0.8169,0.0237,0.5786
541,0.9692,0.0544,-0.4739
542,0.9336,-0.0945,-0.4202
543,0.6082,-0.0308,0.6296
544,1.2048,0.3481,0.0112
545,0.9497,-0.1724,-0.6702
546,0.8362,-0.3682,0.3115
547,1.2263,0.5356,0.5251
548,1.0769,-0.2776,-0.4985
549,1.0134,-0.2415,-0.0017
550,0.9548,0.4487,0.5906
551,1.0105,-0.2083,-0.2476
552,1.0349,-0.0652,-0.2434
553,0.7283,0.1941,0.5940
554,1.0632,0.0337,0.0830
555,1.1616,-0.0417,-0.5725
556,1.0125,-0.0530,0.3801
557,1.0203,0.1477,0.5330
558,1.1296,-0.2112,-0.4897
559,1.2253,0.1497,-0.0112
560,0.8120,0.0383,0.5933
561,0.9907,-0.2217,-0.2019
562,1.1384,0.2632,-0.2915
563,0.7329,0.0022,0.5581
564,1.0854,-0.0146,0.1389
565,1.1228,0.0557,-0.3735
566,0.8748,-0.1399,0.2314
567,1.1492,0.3071,0.4258
568,1.0610,-0.2192,-0.4065
569,0.9138,-0.0403,-0.0972
570,0.9373,0.3550,0.4216
571,0.9878,-0.3560,-0.1487
572,0.9382,0.1328,-0.4663
573,0.8435,0.0732,0.3523
574,1.0913,0.0652,0.0217
575,0.9910,-0.2192,-0.4351
576,0.9470,-0.0518,0.1758
577,0.9343,0.2095,0.3884
578,1.0964,-0.0999,-0.3530
579,0.9712,-0.0730,-0.0786
580,0.9031,0.1226,0.6931
581,1.0925,0.0347,0.1316
582,1.1587,-0.0159,-0.2317
583,0.9165,-0.0386,0.5122
584,1.0063,0.2031,0.9390
585,1.1013,-0.1125,0.0632
586,1.0056,0.1807,0.2527
587,0.8259,-0.0710,0.7595
588,1.1382,0.0630,0.6636
589,1.2612,0.3381,0.0552
590,0.5444,-0.7144,0.7847
591,1.1970,0.9067,0.8562
592,0.9773,-0.2339,0.1628
593,0.8921,-0.4014,0.5063
594,0.8345,0.6033,1.3726
595,0.8848,-0.1448,0.3003
596,1.3735,0.2620,0.0024
597,0.7102,-0.1250,1.4089
598,0.8403,0.0762,1.2495
599,1.3296,0.3572,-0.1555
600,0.8435,-0.3293,0.7390
601,0.7507,0.6753,1.6267
602,0.8997,-0.1738,0.5935
603,1.5513,0.2769,0.5894
604,0.8181,-0.1790,0.8601
605,0.5857,0.0198,1.4812
606,1.1794,0.6177,0.8132
607,1.1619,-0.2942,0.6824
608,0.8813,-0.1550,0.8696
609,0.8804,0.1687,1.3423
610,1.1929,0.4355,0.8120
611,1.0200,-0.4451,0.3774
612,0.8911,-0.1169,1.0981
613,1.0691,0.5413,1.0701
614,1.0876,0.0720,0.7517
615,0.9858,-0.3687,0.6313
616,1.0396,-0.0205,1.0571
617,0.9858,0.6208,1.2271
618,1.0796,-0.1924,0.6372
619,1.0554,-0.1873,0.7722
620,0.9109,0.2563,0.9685
621,0.9080,0.1028,1.1453
622,1.0593,-0.0439,0.9792
623,1.0027,-0.2556,0.5925
624,1.1333,0.5183,1.0259
625,0.9558,-0.0618,1.0007
626,0.9080,-0.3884,0.9832
627,1.1382,0.2151,0.7505
628,1.0369,0.1228,1.0046
629,0.8965,0.0120,0.8345
630,0.7585,-0.1780,1.3123
631,1.0681,0.1570,1.0105
632,1.1218,0.1821,0.4587
633,0.9438,-0.0806,0.9009
634,0.9468,0.0466,1.3784
635,0.8689,0.0991,0.9080
636,1.0024,-0.0071,1.0620
637,1.1042,0.1665,0.7175
638,0.8435,-0.1946,0.8708
639,1.2615,0.6782,1.4402
640,0.9089,-0.5195,0.6731
641,0.9468,-0.1914,0.8364
642,1.1150,0.7925,1.2791
643,0.9517,-0.0813,0.9800
644,1.0847,-0.3008,0.6902
645,0.9790,-0.0454,1.0806
646,0.9634,0.2502,1.1602
647,1.0076,0.0730,0.8884
648,1.0710,0.1436,0.7351
649,0.9900,-0.0837,1.0066
650,1.1062,0.2637,1.1970
651,0.8335,-0.3142,0.7612
652,1.0034,0.0867,0.8364
653,1.0503,0.5261,1.3433
654,0.7693,-0.0813,1.1052
655,1.0366,-0.1284,0.8491
656,1.1802,0.0618,0.5981
657,0.9968,0.0991,1.0261
658,0.9644,0.1248,1.1489
659,0.9038,-0.0608,0.9468
660,1.0415,-0.0054,0.7397
661,1.0044,0.0974,0.9722
662,0.9683,-0.0125,0.8237
663,0.9880,-0.1052,0.7236
664,1.0125,0.2651,0.9148
665,1.1365,-0.0701,0.7791
666,1.0115,-0.0559,0.7820
667,1.0259,0.0188,0.9741
668,1.0642,0.1389,1.2458
669,1.0359,0.0168,0.5935
670,0.9546,-0.0120,0.7280
671,1.0132,0.1379,1.0884
672,0.9910,-0.0425,1.1238
673,0.9995,-0.0642,0.5356
674,0.9839,0.0054,0.6450
675,1.1079,0.2771,0.9780
676,0.9878,-0.1287,1.0278
677,1.0034,-0.1392,0.5864
678,1.0662,0.0603,0.6208
679,1.0396,0.3669,1.0894
680,0.8784,-0.3240,1.0659
681,1.0002,-0.0203,0.7820
682,1.0669,0.2927,0.7319
683,0.8794,0.0510,1.1626
684,1.0022,-0.0518,0.9431
685,1.0054,-0.0522,0.6323
686,1.0750,0.2886,0.8621
687,0.9146,0.0151,1.0044
688,0.9138,-0.0999,0.9392
689,1.1541,0.2002,0.7703
690,1.0239,0.1589,0.6958
691,0.9663,-0.1460,0.7817
692,1.0200,0.0986,1.1118
693,1.0349,0.1418,0.6658
694,1.0212,0.0303,0.5618
695,1.0371,0.0469,0.9233
696,0.9771,-0.0244,1.1958
697,1.0044,0.0728,0.5942
698,1.0564,0.0830,0.5613
699,1.0496,0.2290,1.0105
700,0.8218,-0.2432,0.9224
701,1.0349,0.1733,0.6326
702,1.0005,0.1135,0.3794
703,0.9734,0.0176,0.6208
704,0.9341,-0.0522,0.4302
705,0.9673,0.0034,0.2971
706,1.0515,0.1372,0.2178
707,0.9402,-0.0872,0.2122
708,0.9822,-0.0342,0.2795
709,1.0073,0.0037,0.2378
710,0.9939,-0.0142,0.2722
711,0.9390,-0.1392,0.1768
712,1.0046,-0.0234,0.2083
713,1.0347,0.1003,0.3315
714,0.9214,-0.1733,0.2651
715,0.9841,-0.1255,0.1931
716,1.0408,0.0845,0.1807
717,1.0212,0.0361,0.3259
718,0.9529,-0.1570,0.2092
719,1.0366,-0.0190,0.2007
720,1.0298,0.0823,0.1304
721,0.9783,-0.0349,0.1116
722,0.9771,-0.0837,0.0969
723,1.0151,0.0293,0.0483
724,0.9878,0.0559,0.0439
725,0.9685,-0.0842,0.0303
726,0.9929,0.0110,0.0054
727,1.0132,0.0540,-0.0459
728,0.9919,0.0366,-0.0115
729,0.9724,-0.0112,0.0259
730,0.9758,0.0142,0.0237
731,0.9858,0.0969,0.0256
732,0.9607,0.0320,0.0259
733,0.9497,0.0010,0.0425
734,0.9949,0.0637,0.0366
735,0.9851,0.0605,-0.0261
736,0.9712,0.0024,-0.0149
737,0.9753,0.0535,0.0229
738,0.9866,0.0674,-0.0127
739,0.9858,0.0244,-0.0396
740,0.9897,0.0076,-0.0320
741,0.9907,0.0525,0.0073
742,0.9790,0.0522,-0.0322
743,0.9917,0.0249,-0.0486
744,0.9858,0.0325,-0.0295
745,0.9858,0.0410,-0.0425
746,0.9956,0.0298,-0.0481
747,0.9919,0.0176,-0.0752
748,0.9919,0.0210,-0.0310
749,0.9949,0.0186,-0.0366
750,0.9900,-0.0239,-0.0474
751,0.9966,-0.0139,-0.0527
752,1.0046,-0.0029,-0.0698
753,0.9868,-0.0142,-0.0894
754,0.9910,-0.0281,-0.1274
755,0.9946,-0.0193,-0.0679
756,0.9832,-0.0125,-0.1470
757,0.9851,0.0007,-0.1243
758,0.9917,-0.0049,-0.0896
759,0.9812,-0.0127,-0.0698
760,0.9985,-0.0071,-0.0671
761,0.9958,0.0076,-0.0713
762,0.9792,-0.0044,-0.0251
763,0.9731,0.0012,-0.0276
764,0.9780,0.0103,-0.0303
765,0.9841,0.0405,-0.0735
766,0.9792,0.0007,-0.0691
767,0.9819,0.0190,-0.0869
768,0.9998,0.0232,-0.1003
769,0.9958,0.0051,-0.1069
770,0.9958,0.0154,-0.0781
771,0.9783,0.0076,-0.0461
772,0.9753,0.0110,-0.0864
773,0.9949,0.0181,-0.0847
774,0.9812,-0.0117,-0.1050
775,0.9949,0.0112,-0.0916
776,0.9832,0.0229,-0.1030
777,0.9849,0.0144,-0.1006
778,0.9871,0.0195,-0.0654
779,0.9724,0.0200,-0.0552
