RepRapFirmware height map file v2 generated at 2025-02-12 16:26, min error -0.491, max error 0.569, mean 0.059, deviation 0.185
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-487.00,561.00,-580.00,411.00,-1.00,49.90,49.55,22,21
 -0.136, -0.170, -0.153, -0.038, -0.038,  0.127,  0.271,  0.363,  0.421,  0.486,  0.498,  0.490,  0.400,  0.284,  0.117, -0.044, -0.216, -0.359, -0.446, -0.449, -0.465, -0.371
  0.080,  0.011,  0.017,  0.065,  0.090,  0.227,  0.309,  0.395,  0.470,  0.530,  0.569,  0.540,  0.474,  0.313,  0.178,  0.032, -0.114, -0.304, -0.286, -0.274, -0.262, -0.159
  0.112,  0.032,  0.022,  0.058,  0.006,  0.117,  0.192,  0.284,  0.335,  0.429,  0.466,  0.486,  0.425,  0.322,  0.168,  0.011, -0.120, -0.280, -0.298, -0.239, -0.227, -0.092
  0.147,  0.055,  0.037,  0.065,  0.042,  0.117,  0.183,  0.257,  0.322,  0.383,  0.448,  0.482,  0.421,  0.280,  0.159,  0.045, -0.062, -0.184, -0.159, -0.103, -0.044,  0.065
  0.213,  0.100,  0.075,  0.080,  0.011,  0.105,  0.159,  0.223,  0.262,  0.326,  0.368,  0.404,  0.357,  0.280,  0.159,  0.060, -0.049, -0.153, -0.131, -0.044,  0.032,  0.147
  0.209,  0.117,  0.105,  0.070,  0.045,  0.112,  0.147,  0.201,  0.227,  0.284,  0.300,  0.295,  0.271,  0.192,  0.127,  0.037, -0.023, -0.147, -0.060,  0.017,  0.105,  0.213
  0.197,  0.090,  0.060,  0.070,  0.004,  0.070,  0.095,  0.105,  0.147,  0.166,  0.192,  0.192,  0.183,  0.137,  0.095,  0.047, -0.007, -0.084, -0.049,  0.027,  0.137,  0.289
  0.142,  0.065,  0.032,  0.032, -0.007,  0.065,  0.070,  0.085,  0.095,  0.112,  0.112,  0.095,  0.060,  0.032,  0.004, -0.002, -0.033, -0.120, -0.002,  0.080,  0.201,  0.309
  0.127,  0.032,  0.017,  0.027, -0.046,  0.042,  0.052,  0.042,  0.047,  0.047,  0.037,  0.022, -0.012, -0.007, -0.028, -0.044, -0.062, -0.095, -0.023,  0.080,  0.183,  0.340
  0.095,  0.017,  0.006,  0.004, -0.038,  0.060,  0.055,  0.032,  0.027,  0.011,  0.004,  0.004, -0.028, -0.044, -0.033, -0.033, -0.007, -0.090,  0.017,  0.137,  0.250,  0.372
  0.032, -0.023, -0.007,  0.004, -0.073,  0.022,  0.037,  0.027, -0.002,  0.004, -0.023, -0.028, -0.038, -0.062, -0.052, -0.033, -0.017, -0.060,  0.032,  0.156,  0.271,  0.395
  0.032, -0.028, -0.033, -0.007, -0.038,  0.037,  0.037,  0.027,  0.004, -0.017, -0.028, -0.028, -0.057, -0.071, -0.052, -0.033, -0.007, -0.044,  0.122,  0.223,  0.309,  0.416
 -0.023, -0.057, -0.012,  0.004, -0.052,  0.037,  0.065,  0.070,  0.027,  0.027, -0.012, -0.017, -0.038, -0.044, -0.028, -0.023,  0.011, -0.007,  0.100,  0.232,  0.309,  0.456
 -0.079, -0.073, -0.044, -0.012, -0.017,  0.050,  0.075,  0.060,  0.027,  0.055,  0.011,  0.004, -0.012, -0.054, -0.023, -0.028, -0.033, -0.054,  0.117,  0.241,  0.376,  0.510
 -0.120, -0.125, -0.084, -0.049, -0.084,  0.022,  0.075,  0.070,  0.032,  0.050,  0.006, -0.012, -0.023, -0.114, -0.316, -0.322, -0.286, -0.359, -0.184, -0.028,  0.112,  0.514
 -0.181, -0.170, -0.131, -0.100, -0.090,  0.006,  0.037,  0.032,  0.027,  0.032, -0.007, -0.012, -0.028, -0.142, -0.402, -0.408, -0.408, -0.491, -0.262, -0.109,  0.192,  0.470
 -0.207, -0.184, -0.136, -0.092, -0.095,  0.004,  0.047,  0.075,  0.063,  0.100,  0.070,  0.032,  0.035,  0.004, -0.216, -0.216, -0.216, -0.251, -0.153,  0.037,  0.241,  0.510
 -0.173, -0.131, -0.090, -0.049, -0.023,  0.085,  0.137,  0.151,  0.159,  0.173,  0.142,  0.112,  0.108,  0.075, -0.120, -0.142, -0.120, -0.178, -0.049,  0.080,  0.313,  0.510
 -0.233, -0.227, -0.147, -0.100, -0.084,  0.065,  0.117,  0.147,  0.144,  0.192,  0.156,  0.132,  0.122,  0.070,  0.042,  0.027,  0.017, -0.028,  0.022,  0.105,  0.209,  0.421
 -0.233, -0.216, -0.136, -0.062, -0.028,  0.117,  0.197,  0.227,  0.246,  0.253,  0.232,  0.204,  0.187,  0.127,  0.117,  0.080,  0.047, -0.017,  0.042,  0.108,  0.209,  0.346
 -0.221, -0.201, -0.103, -0.002,  0.032,  0.201,  0.284,  0.344,  0.346,  0.378,  0.355,  0.335,  0.326,  0.255,  0.236,  0.192,  0.156,  0.085,  0.122,  0.187,  0.223,  0.353
