RepRapFirmware height map file v2 generated at 2025-02-04 11:44, min error -1.445, max error 0.486, mean -0.201, deviation 0.355
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-487.00,561.00,-680.00,411.00,-1.00,49.90,49.59,22,23
 -0.255, -0.337, -0.395, -0.426, -0.484, -0.531, -0.579, -0.619, -0.665, -0.691, -0.719, -0.699, -0.666, -0.604, -0.541, -0.474, -0.393, -0.315, -0.224, -0.138, -0.096, -0.012
 -0.197, -0.328, -0.386, -0.421, -0.484, -0.526, -0.581, -0.624, -0.666, -0.697, -0.788, -0.675, -0.612, -0.528, -0.462, -0.383, -0.303, -0.203, -0.120, -0.029,  0.037,  0.123
 -0.171, -0.266, -0.356, -0.414, -0.467, -0.506, -0.543, -0.581, -0.633, -0.643, -0.665, -0.630, -0.597, -0.511, -0.438, -0.358, -0.270, -0.184, -0.086,  0.033,  0.116,  0.246
 -0.180, -0.308, -0.367, -0.400, -0.452, -0.498, -0.526, -0.556, -0.597, -0.599, -0.586, -0.551, -0.481, -0.402, -0.333, -0.250, -0.159, -0.061,  0.033,  0.140,  0.232,  0.341
 -0.211, -0.274, -0.346, -0.383, -0.419, -0.443, -0.457, -0.496, -0.521, -0.518, -0.511, -0.457, -0.428, -0.349, -0.274, -0.203, -0.118, -0.029,  0.063,  0.189,  0.269,  0.405
 -0.270, -0.301, -0.337, -0.349, -0.379, -0.381, -0.405, -0.426, -0.443, -0.435, -0.402, -0.360, -0.288, -0.209, -0.148, -0.078,  0.011,  0.099,  0.186,  0.283,  0.359,  0.459
 -0.319, -0.308, -0.319, -0.317, -0.344, -0.328, -0.326, -0.346, -0.365, -0.344, -0.333, -0.277, -0.231, -0.155, -0.100, -0.025,  0.050,  0.119,  0.200,  0.306,  0.366,  0.480
 -0.381, -0.324, -0.299, -0.270, -0.285, -0.268, -0.274, -0.274, -0.281, -0.266, -0.237, -0.171, -0.112, -0.042,  0.016,  0.071,  0.138,  0.203,  0.266,  0.349,  0.402,  0.486
 -0.421, -0.356, -0.306, -0.257, -0.250, -0.224, -0.211, -0.214, -0.214, -0.182, -0.159, -0.102, -0.072, -0.006,  0.046,  0.099,  0.159,  0.203,  0.258,  0.347,  0.382,  0.467
 -0.484, -0.353, -0.255, -0.186, -0.184, -0.157, -0.155, -0.142, -0.151, -0.128, -0.104, -0.035,  0.009,  0.079,  0.127,  0.161,  0.215,  0.255,  0.295,  0.360,  0.385,  0.446
 -0.543, -0.405, -0.270, -0.180, -0.165, -0.128, -0.104, -0.100, -0.088, -0.078, -0.088, -0.042,  0.005,  0.111,  0.167,  0.182,  0.219,  0.239,  0.280,  0.353,  0.366,  0.422
 -0.612, -0.383, -0.248, -0.132, -0.114, -0.173, -0.052, -0.033, -0.053, -0.070, -0.180, -0.037,  0.052,  0.157,  0.179,  0.123,  0.229,  0.269,  0.286,  0.353,  0.327,  0.410
 -0.659, -0.503, -0.342, -0.216, -0.165, -0.102, -0.048, -0.031, -0.016, -0.002, -0.031, -0.004,  0.026,  0.090,  0.112,  0.147,  0.177,  0.210,  0.255,  0.328,  0.343,  0.405
 -0.715, -0.531, -0.379, -0.246, -0.180, -0.114, -0.062, -0.017, -0.013,  0.003,  0.009,  0.041,  0.056,  0.089,  0.105,  0.109,  0.161,  0.206,  0.226,  0.313,  0.328,  0.403
 -0.785, -0.654, -0.531, -0.388, -0.308, -0.214, -0.134, -0.082, -0.035,  0.009,  0.003,  0.035,  0.033,  0.044,  0.042,  0.070,  0.096,  0.125,  0.179,  0.259,  0.296,  0.395
 -0.866, -0.713, -0.576, -0.438, -0.356, -0.250, -0.167, -0.098, -0.068, -0.035, -0.024,  0.015,  0.011,  0.037,  0.037,  0.031,  0.073,  0.125,  0.145,  0.246,  0.295,  0.390
 -0.949, -0.833, -0.719, -0.602, -0.503, -0.374, -0.270, -0.201, -0.126, -0.068, -0.055, -0.026, -0.018, -0.010, -0.019, -0.000,  0.019,  0.044,  0.098,  0.191,  0.255,  0.383
 -1.029, -0.907, -0.785, -0.649, -0.548, -0.423, -0.330, -0.239, -0.184, -0.126, -0.095, -0.050, -0.050, -0.037, -0.037, -0.048, -0.010,  0.029,  0.054,  0.172,  0.252,  0.373
 -1.111, -1.023, -0.924, -0.803, -0.702, -0.563, -0.445, -0.353, -0.263, -0.171, -0.136, -0.084, -0.088, -0.074, -0.082, -0.076, -0.056, -0.044,  0.005,  0.103,  0.184,  0.352
 -1.177, -1.085, -0.972, -0.841, -0.728, -0.594, -0.479, -0.369, -0.294, -0.211, -0.159, -0.114, -0.110, -0.094, -0.097, -0.104, -0.076, -0.080, -0.017,  0.082,  0.173,  0.325
 -1.260, -1.198, -1.111, -0.992, -0.868, -0.722, -0.597, -0.484, -0.376, -0.277, -0.218, -0.157, -0.151, -0.128, -0.128, -0.116, -0.100, -0.094, -0.062,  0.016,  0.084,  0.287
 -1.349, -1.273, -1.157, -1.017, -0.893, -0.748, -0.621, -0.491, -0.386, -0.310, -0.270, -0.184, -0.155, -0.118, -0.112, -0.116, -0.096, -0.082, -0.070, -0.026,  0.052,  0.220
 -1.445, -1.387, -1.279, -1.153, -1.014, -0.868, -0.725, -0.576, -0.447, -0.333, -0.272, -0.197, -0.153, -0.106, -0.092, -0.092, -0.082, -0.076, -0.074, -0.050, -0.052,  0.118
