RepRapFirmware height map file v2 generated at 2025-02-04 11:08, min error -1.444, max error 0.484, mean -0.202, deviation 0.353
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,-487.00,561.00,-680.00,411.00,-1.00,49.90,49.59,22,23
 -0.216, -0.333, -0.382, -0.419, -0.460, -0.518, -0.564, -0.611, -0.650, -0.690, -0.706, -0.690, -0.639, -0.571, -0.518, -0.446, -0.363, -0.282, -0.193, -0.127, -0.074,  0.003
 -0.187, -0.311, -0.375, -0.415, -0.468, -0.514, -0.562, -0.611, -0.658, -0.692, -0.706, -0.676, -0.613, -0.542, -0.465, -0.384, -0.304, -0.212, -0.120, -0.041,  0.040,  0.138
 -0.162, -0.282, -0.361, -0.410, -0.451, -0.514, -0.542, -0.587, -0.624, -0.652, -0.663, -0.631, -0.577, -0.497, -0.419, -0.343, -0.251, -0.157, -0.061,  0.032,  0.133,  0.251
 -0.176, -0.286, -0.354, -0.401, -0.443, -0.487, -0.514, -0.549, -0.582, -0.595, -0.585, -0.552, -0.497, -0.417, -0.340, -0.258, -0.170, -0.074,  0.020,  0.119,  0.227,  0.345
 -0.208, -0.286, -0.343, -0.379, -0.412, -0.434, -0.463, -0.490, -0.518, -0.524, -0.504, -0.465, -0.410, -0.343, -0.264, -0.187, -0.104, -0.009,  0.087,  0.185,  0.288,  0.409
 -0.262, -0.300, -0.329, -0.356, -0.375, -0.377, -0.401, -0.424, -0.436, -0.434, -0.405, -0.354, -0.302, -0.231, -0.162, -0.086, -0.007,  0.085,  0.172,  0.263,  0.354,  0.462
 -0.315, -0.315, -0.315, -0.320, -0.327, -0.327, -0.338, -0.352, -0.363, -0.354, -0.329, -0.284, -0.216, -0.151, -0.084, -0.017,  0.054,  0.134,  0.216,  0.296,  0.381,  0.481
 -0.379, -0.338, -0.304, -0.288, -0.286, -0.277, -0.275, -0.282, -0.280, -0.266, -0.236, -0.182, -0.129, -0.065, -0.001,  0.061,  0.120,  0.188,  0.260,  0.329,  0.402,  0.484
 -0.422, -0.352, -0.291, -0.253, -0.234, -0.225, -0.216, -0.212, -0.210, -0.193, -0.153, -0.106, -0.065, -0.005,  0.053,  0.110,  0.161,  0.214,  0.272,  0.332,  0.394,  0.467
 -0.490, -0.368, -0.268, -0.212, -0.189, -0.172, -0.162, -0.151, -0.147, -0.135, -0.088, -0.052, -0.003,  0.056,  0.113,  0.160,  0.199,  0.243,  0.288,  0.339,  0.387,  0.444
 -0.547, -0.391, -0.255, -0.178, -0.145, -0.129, -0.110, -0.094, -0.092, -0.098, -0.090, -0.051,  0.016,  0.113,  0.166,  0.182,  0.214,  0.247,  0.291,  0.332,  0.371,  0.417
 -0.622, -0.415, -0.264, -0.172, -0.123, -0.096, -0.065, -0.043, -0.051, -0.069, -0.100, -0.061,  0.034,  0.129,  0.169,  0.183,  0.213,  0.253,  0.294,  0.329,  0.362,  0.408
 -0.664, -0.492, -0.322, -0.206, -0.141, -0.092, -0.054, -0.026, -0.018, -0.028, -0.034, -0.017,  0.032,  0.089,  0.119,  0.141,  0.174,  0.211,  0.258,  0.302,  0.342,  0.401
 -0.723, -0.557, -0.401, -0.288, -0.201, -0.133, -0.074, -0.035, -0.016, -0.001,  0.012,  0.022,  0.047,  0.069,  0.089,  0.110,  0.141,  0.187,  0.233,  0.279,  0.332,  0.399
 -0.792, -0.650, -0.507, -0.379, -0.284, -0.201, -0.135, -0.074, -0.035, -0.013,  0.003,  0.017,  0.027,  0.038,  0.047,  0.064,  0.091,  0.132,  0.187,  0.239,  0.302,  0.389
 -0.873, -0.731, -0.603, -0.477, -0.382, -0.282, -0.189, -0.118, -0.074, -0.041, -0.021, -0.005,  0.001,  0.012,  0.022,  0.034,  0.055,  0.104,  0.153,  0.214,  0.291,  0.385
 -0.953, -0.831, -0.706, -0.587, -0.470, -0.366, -0.271, -0.189, -0.129, -0.090, -0.055, -0.039, -0.022, -0.021, -0.014, -0.011,  0.014,  0.049,  0.102,  0.171,  0.263,  0.378
 -1.034, -0.919, -0.807, -0.687, -0.572, -0.453, -0.343, -0.258, -0.189, -0.135, -0.088, -0.065, -0.058, -0.051, -0.047, -0.043, -0.024,  0.014,  0.064,  0.137,  0.242,  0.368
 -1.105, -1.016, -0.912, -0.789, -0.670, -0.547, -0.434, -0.340, -0.251, -0.185, -0.131, -0.096, -0.088, -0.082, -0.082, -0.076, -0.061, -0.039,  0.015,  0.092,  0.197,  0.351
 -1.190, -1.099, -0.998, -0.878, -0.752, -0.625, -0.504, -0.396, -0.304, -0.225, -0.164, -0.127, -0.116, -0.106, -0.106, -0.098, -0.088, -0.100, -0.017,  0.052,  0.161,  0.324
 -1.265, -1.190, -1.092, -0.971, -0.840, -0.711, -0.587, -0.470, -0.370, -0.284, -0.214, -0.170, -0.151, -0.133, -0.127, -0.123, -0.108, -0.092, -0.057, -0.001,  0.100,  0.283
 -1.355, -1.288, -1.179, -1.051, -0.916, -0.778, -0.647, -0.514, -0.403, -0.324, -0.255, -0.199, -0.166, -0.139, -0.125, -0.120, -0.110, -0.093, -0.078, -0.047,  0.038,  0.218
 -1.444, -1.382, -1.272, -1.133, -0.993, -0.851, -0.711, -0.562, -0.429, -0.347, -0.271, -0.206, -0.149, -0.112, -0.097, -0.096, -0.090, -0.074, -0.074, -0.074, -0.049,  0.119
